university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
universidad nacional de villa maría,arquitectura,2020-10-18,daniel jr.,jr.,male,40,1657,11 de septiembre,orrbrittany@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias biológicas,2020-10-08,jason,hogan,male,15,1657,11 de septiembre,fhicks@hotmail.com
universidad nacional de villa maría,licenciatura en gestión de agroalimentos,2020-09-06,robert,rose,male,49,1659,campo de mayo,kyledeleon@hotmail.com
universidad nacional de villa maría,licenciatura en administración,2020-10-15,susan,braun,female,56,1659,campo de mayo,keithsmith@yahoo.com
universidad nacional de villa maría,ingeniería electrónica,2021-01-19,jonathan,johnson,male,47,1659,campo de mayo,zjimenez@hotmail.com
universidad nacional de villa maría,licenciatura en artes,2021-01-22,mary,castro,female,51,1661,bella vista,lisa89@hotmail.com
universidad nacional de villa maría,ingeniería mecánica,2020-10-16,david,patterson,male,84,1661,bella vista,xperez@hotmail.com
universidad nacional de villa maría,ingeniería electrónica,2021-01-22,jill,young,female,94,1661,bella vista,johndillon@hotmail.com
universidad nacional de villa maría,licenciatura en relaciones del trabajo,2020-12-29,abigail,schmidt,female,26,1661,bella vista,jeffreymcdaniel@hotmail.com
universidad nacional de villa maría,medicina,2020-10-04,michelle,beck,female,51,1661,bella vista,monroeemily@gmail.com
universidad nacional de villa maría,licenciatura en ciencias biológicas,2021-01-30,curtis,carey,male,17,1661,bella vista,markshaffer@hotmail.com
universidad nacional de villa maría,licenciatura en kinesiología y fisiatría,2020-11-24,russell,harris,male,61,1661,bella vista,scole@gmail.com
universidad nacional de villa maría,licenciatura en ciencia política,2020-09-29,ryan,rodriguez,male,68,1661,bella vista,lopeznathan@yahoo.com
universidad nacional de villa maría,licenciatura en producción de bioimagenes,2020-09-23,maureen,garcia,female,4,1661,bella vista,greenejessica@gmail.com
universidad nacional de villa maría,actuario,2021-01-17,matthew,johnson,male,50,1661,bella vista,simpsonnathan@yahoo.com
universidad nacional de villa maría,licenciatura en kinesiología y fisiatría,2021-01-24,haley,watkins,female,38,1661,bella vista,jennifer03@gmail.com
universidad nacional de villa maría,ciencias veterinarias,2020-11-03,connie,holt,female,94,1661,bella vista,michaelmartin@gmail.com
universidad nacional de villa maría,medicina,2020-12-21,robert,nelson,male,22,1664,trujui,luisbaker@hotmail.com
universidad nacional de villa maría,licenciatura en relaciones del trabajo,2020-12-25,christine,strickland,female,71,1664,trujui,vbennett@hotmail.com
universidad nacional de villa maría,arquitectura,2020-09-24,erica,johnson,female,17,1667,manuel alberti,justin58@gmail.com
universidad nacional de villa maría,agronomía,2020-09-28,rhonda,evans,female,6,1670,nordelta,carljackson@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias antropológicas,2020-09-07,george,hahn,male,96,1670,nordelta,wrocha@hotmail.com
universidad nacional de villa maría,arquitectura,2020-11-01,christopher,smith,male,5,1672,villa lynch,zcervantes@yahoo.com
universidad nacional de villa maría,licenciatura en ciencias geológicas,2021-01-13,jennifer,park,female,11,1672,villa lynch,qhernandez@gmail.com
universidad nacional de villa maría,licenciatura en ciencias biológicas,2020-12-10,victoria,phillips,female,5,1674,villa raffo,stephaniejones@hotmail.com
universidad nacional de villa maría,licenciatura en administración,2021-01-12,rita,henry,female,1,1676,santos lugares,xwalker@hotmail.com
universidad nacional de villa maría,licenciatura en sociología,2020-09-10,william,reid,male,79,1678,caseros,twilliams@yahoo.com
universidad nacional de villa maría,diseño de imagen y sonido,2020-10-18,alexandra,lee,female,93,1682,martin coronado,kimlevy@yahoo.com
universidad nacional de villa maría,licenciatura en ciencias ambientales,2020-11-29,james,curry,male,3,1684,ciudad jardin del palomar,murraysuzanne@hotmail.com
universidad nacional de villa maría,licenciatura en musicoterapia,2020-12-07,george,johnston,male,59,1686,hurlingham,emmamorales@gmail.com
universidad nacional de villa maría,licenciatura en relaciones del trabajo,2020-09-22,kristi,forbes,female,1,1688,villa santos tesei,dixonrachel@gmail.com
universidad nacional de villa maría,diseño de imagen y sonido,2020-09-28,monica,hall,female,18,1688,villa santos tesei,joshuasmith@hotmail.com
universidad nacional de villa maría,licenciatura en musicoterapia,2020-12-28,kathryn,white,female,86,1688,villa santos tesei,swest@yahoo.com
universidad nacional de villa maría,ingeniería mecánica,2020-12-17,alisha,sanchez,female,86,1702,ciudadela,johnpearson@yahoo.com
universidad nacional de villa maría,técnico para bioterios,2021-01-26,kimberly,williams,female,13,1704,ramos mejia,ujordan@gmail.com
universidad nacional de villa maría,licenciatura en ciencias geológicas,2020-12-07,allen,jackson,male,47,1708,moron,brian71@gmail.com
universidad nacional de villa maría,licenciatura en ciencias antropológicas,2020-12-05,john,keith,male,13,1708,moron,nunezgregory@yahoo.com
universidad nacional de villa maría,ingeniería en informática,2020-10-09,rodney,henson,male,64,1712,castelar,theresabyrd@hotmail.com
universidad nacional de villa maría,bioquímica,2020-10-11,david,anderson,male,2,1712,castelar,esmith@hotmail.com
universidad nacional de villa maría,licenciatura en sociología,2020-10-08,anthony,chan,male,21,1712,castelar,jeffreyrobinson@hotmail.com
universidad nacional de villa maría,actuario,2021-01-07,brittany,gibson,female,97,1714,ituzaingo,acevedojasmine@hotmail.com
universidad nacional de villa maría,licenciatura en musicoterapia,2020-10-02,lisa,mills,female,6,1714,ituzaingo,gonzalezcandice@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias geológicas,2020-12-15,richard,wright,male,1,1714,ituzaingo,jennifervaughn@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias biológicas,2020-09-28,alexis,brooks,female,12,1716,libertad,ywilson@gmail.com
universidad nacional de villa maría,licenciatura en ciencias ambientales,2020-11-20,joseph,keith,male,82,1716,libertad,ncollins@hotmail.com
universidad nacional de villa maría,licenciatura en ciencia y tecnología de alimentos,2021-01-11,angel,espinoza,female,46,1722,merlo,khale@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias ambientales,2020-09-04,bobby,smith,male,51,1727,b los aromos san patricio,kingdarren@yahoo.com
universidad nacional de villa maría,diseño industrial,2021-01-18,diana,morris,female,26,1731,villars,victorialarson@gmail.com
universidad nacional de villa maría,ingeniería en informática,2020-09-25,carl,davis,male,23,1733,plomer,pfaulkner@hotmail.com
universidad nacional de villa maría,licenciatura en ciencia política,2020-12-16,johnny,mcclain,male,27,1735,el durazno,leah91@hotmail.com
universidad nacional de villa maría,licenciatura en artes,2020-10-03,elizabeth,kelly,female,32,1735,el durazno,patricia24@gmail.com
universidad nacional de villa maría,licenciatura en administración,2020-09-08,mr. hall,hall,male,38,1735,el durazno,grace79@hotmail.com
universidad nacional de villa maría,diseño de imagen y sonido,2021-01-12,caitlin,reynolds,female,86,1735,el durazno,carterdesiree@gmail.com
universidad nacional de villa maría,licenciatura en ciencia y tecnología de alimentos,2020-09-04,judy,sullivan,female,68,1735,el durazno,newmanjennifer@yahoo.com
universidad nacional de villa maría,ingeniería en informática,2021-01-07,andrew,howell,male,86,1735,el durazno,carolynbrown@yahoo.com
universidad nacional de villa maría,ingeniería en informática,2020-11-01,marcus,johnson,male,68,1737,kilometro 77,scottmitchell@yahoo.com
universidad nacional de villa maría,ciencias veterinarias,2020-10-22,sherri,ibarra,female,9,1737,kilometro 77,brandon06@yahoo.com
universidad nacional de villa maría,licenciatura en ciencias antropológicas,2020-09-14,nicholas,nelson,male,23,1739,general hornos,latashatorres@hotmail.com
universidad nacional de villa maría,técnico para bioterios,2021-01-12,timothy,glass,male,90,1742,paso del rey,davissusan@yahoo.com
universidad nacional de villa maría,licenciatura en producción de bioimagenes,2021-01-31,adrienne,jackson,female,61,1742,paso del rey,richardkelley@gmail.com
universidad nacional de villa maría,ingeniería mecánica,2020-10-24,jennifer,lucero,female,17,1744,cuartel v,pattersondebra@hotmail.com
universidad nacional de villa maría,técnico para bioterios,2020-12-12,kayla,lewis,female,35,1744,cuartel v,scottwilliam@yahoo.com
universidad nacional de villa maría,ingeniería mecánica,2020-12-25,valerie,webb,female,16,1744,cuartel v,sanderspatricia@yahoo.com
universidad nacional de villa maría,ingeniería electrónica,2020-12-20,rose,bell,female,2,1744,cuartel v,emilyhayes@gmail.com
universidad nacional de villa maría,ingeniería mecánica,2021-01-31,joseph,reyes,male,9,1748,general rodriguez,peter12@gmail.com
universidad nacional de villa maría,licenciatura en artes,2020-09-19,mark,campbell,male,49,1748,general rodriguez,welchyvonne@gmail.com
universidad nacional de villa maría,licenciatura en ciencias de la computación,2020-11-19,cameron,west,male,47,1752,lomas del mirador,heathercox@yahoo.com
universidad nacional de villa maría,actuario,2020-10-04,michael,cooper,male,81,1755,rafael castillo,cathycarlson@yahoo.com
universidad nacional de villa maría,licenciatura en ciencias ambientales,2020-10-08,emily,smith,female,26,1757,gregorio de laferrere,david42@hotmail.com
universidad nacional de villa maría,licenciatura en kinesiología y fisiatría,2020-11-09,chris,rose,male,34,1759,gonzalez catan,wjames@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias ambientales,2020-12-15,joseph,ortega,male,2,1763,virrey del pino,javierkeller@hotmail.com
universidad nacional de villa maría,licenciatura en artes,2021-01-12,heather,espinoza,female,76,1765,isidro casanova,andrewbrown@gmail.com
universidad nacional de villa maría,medicina,2020-12-12,sheila,dennis,female,8,1766,tablada,lisawashington@gmail.com
universidad nacional de villa maría,licenciatura en ciencia política,2020-09-15,jonathan md,md,male,7,1768,ciudad madero,richard21@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias antropológicas,2020-10-15,julia,garrett,female,0,1768,ciudad madero,elliottkristin@gmail.com
universidad nacional de villa maría,ingeniería en informática,2020-10-23,rhonda,garner,female,69,1771,mercado central,kkrause@yahoo.com
universidad nacional de villa maría,licenciatura en sociología,2020-12-22,erika,newman,female,60,1774,la salada,ellen45@gmail.com
universidad nacional de villa maría,licenciatura en gestión de agroalimentos,2020-10-06,karen,king,female,23,1774,la salada,youngkayla@yahoo.com
universidad nacional de villa maría,licenciatura en gestión de agroalimentos,2020-10-08,cynthia,franklin,female,12,1774,la salada,juliehester@yahoo.com
universidad nacional de villa maría,actuario,2021-01-21,caleb,humphrey,male,40,1776,9 de abril,fsmith@hotmail.com
universidad nacional de villa maría,licenciatura en relaciones del trabajo,2021-02-01,christopher,lopez,male,30,1776,9 de abril,blawson@gmail.com
universidad nacional de villa maría,licenciatura en ciencia política,2020-12-31,anthony,martin,male,95,1778,ciudad evita,mikeshelton@gmail.com
universidad nacional de villa maría,diseño industrial,2021-02-01,daniel,smith,male,7,1802,aeropuerto ezeiza,alison95@yahoo.com
universidad nacional de villa maría,licenciatura en planificación y diseño del paisaje,2020-12-30,maria,dillon,female,80,1802,aeropuerto ezeiza,anthony04@yahoo.com
universidad nacional de villa maría,agronomía,2020-10-05,deborah,ortiz,female,43,1804,canning,john12@hotmail.com
universidad nacional de villa maría,actuario,2020-09-07,allison,potts,female,68,1806,tristan suarez,charles06@yahoo.com
universidad nacional de villa maría,licenciatura en producción de bioimagenes,2021-01-31,devin,moore,male,8,1806,tristan suarez,nwatson@hotmail.com
universidad nacional de villa maría,licenciatura en gestión de agroalimentos,2020-12-09,amy,anderson,female,91,1808,alejandro petion,sanforddaniel@yahoo.com
universidad nacional de villa maría,medicina,2020-11-08,emma,rivera,female,73,1812,carlos spegazzini,lduran@gmail.com
universidad nacional de villa maría,licenciatura en planificación y diseño del paisaje,2021-01-13,wesley phd,phd,male,6,1814,barrio 1 de mayo,lewiskimberly@gmail.com
universidad nacional de villa maría,licenciatura en ciencias biológicas,2020-09-25,richard,walker,male,11,1815,escuela agricola don bosco,carpenterjoseph@gmail.com
universidad nacional de villa maría,arquitectura,2021-01-02,brandi,lucas,female,99,1822,valentin alsina,angela76@yahoo.com
universidad nacional de villa maría,licenciatura en ciencias biológicas,2020-12-08,jonathan,gordon,male,12,1822,valentin alsina,imichael@gmail.com
universidad nacional de villa maría,actuario,2020-09-01,casey,watts,male,21,1822,valentin alsina,jjohnson@yahoo.com
universidad nacional de villa maría,licenciatura en ciencia política,2020-12-25,amanda,phillips,female,15,1824,gerli,jenniferparker@hotmail.com
universidad nacional de villa maría,diseño industrial,2020-09-04,bryan,sullivan,male,83,1826,remedios de escalada,fhill@yahoo.com
universidad nacional de villa maría,diseño industrial,2021-01-25,kenneth,bell,male,35,1828,banfield,julia48@hotmail.com
universidad nacional de villa maría,licenciatura en producción de bioimagenes,2020-09-02,bryan,brown,male,2,1838,luis guillon,vmyers@gmail.com
universidad nacional de villa maría,licenciatura en ciencias biológicas,2021-01-31,christopher,mitchell,male,51,1842,el jaguel,ucross@gmail.com
universidad nacional de villa maría,ingeniería electrónica,2020-10-11,taylor,parks,male,49,1846,adrogue,sean91@yahoo.com
universidad nacional de villa maría,ingeniería electrónica,2020-11-27,steven,gordon,male,3,1847,rafael calzada,amandawheeler@yahoo.com
universidad nacional de villa maría,licenciatura en ciencias de la educación,2020-11-13,samantha,drake,female,56,1849,claypole,yateshector@yahoo.com
universidad nacional de villa maría,licenciatura en ciencias ambientales,2021-01-12,timothy,allen,male,57,1849,claypole,jacksonmicheal@gmail.com
universidad nacional de villa maría,licenciatura en artes,2020-12-27,jessica,green,female,86,1849,claypole,fullerjennifer@yahoo.com
universidad nacional de villa maría,licenciatura en ciencia política,2020-10-05,ashley,kim,female,15,1852,burzaco,kristin63@gmail.com
universidad nacional de villa maría,licenciatura en ciencias de la computación,2020-10-20,stephanie,carter,female,72,1856,glew,frederick56@gmail.com
universidad nacional de villa maría,técnico para bioterios,2020-10-10,lindsay,maldonado,female,60,1856,glew,sburton@hotmail.com
universidad nacional de villa maría,licenciatura en sociología,2020-09-20,ashley,stephenson,female,56,1858,villa numancia,jmcclure@hotmail.com
universidad nacional de villa maría,licenciatura en terapia ocupacional,2020-12-29,sean,davis,male,49,1864,alejandro korn,robertfarrell@yahoo.com
universidad nacional de villa maría,contador público,2020-11-11,tamara,thompson,female,66,1865,el pampero,oconnorjennifer@hotmail.com
universidad nacional de villa maría,ciencias veterinarias,2020-12-11,nathaniel,gonzalez,male,98,1870,avellaneda,jacobbecker@yahoo.com
universidad nacional de villa maría,bioquímica,2021-01-16,diana,peck,female,11,1870,avellaneda,emily59@yahoo.com
universidad nacional de villa maría,ingeniería mecánica,2020-11-19,susan,simpson,female,51,1870,avellaneda,smithjamie@yahoo.com
universidad nacional de villa maría,licenciatura en relaciones del trabajo,2020-09-28,sherry,haynes,female,59,1871,dock sud,jasonfletcher@yahoo.com
universidad nacional de villa maría,arquitectura,2021-01-22,denise,hall,female,17,1871,dock sud,hardingjorge@yahoo.com
universidad nacional de villa maría,licenciatura en ciencias de la educación,2020-11-13,rachel,henderson,female,7,1871,dock sud,holmesgina@hotmail.com
universidad nacional de villa maría,diseño industrial,2020-09-26,johnathan,larson,male,62,1872,sarandi,robertmorgan@yahoo.com
universidad nacional de villa maría,licenciatura en ciencias geológicas,2021-01-14,john,singleton,male,15,1872,sarandi,whitneygrimes@hotmail.com
universidad nacional de villa maría,agronomía,2020-10-16,sandra,white,female,10,1875,wilde,zterrell@hotmail.com
universidad nacional de villa maría,licenciatura en kinesiología y fisiatría,2020-11-16,allison,flores,female,7,1876,bernal este,carol12@yahoo.com
universidad nacional de villa maría,licenciatura en ciencia política,2020-10-15,jared,mcdowell,male,54,1876,bernal este,friddle@gmail.com
universidad nacional de villa maría,licenciatura en ciencia política,2020-09-02,kimberly,gonzalez,female,56,1879,quilmes oeste,angelicaevans@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias de la educación,2020-11-05,donald,oneal,male,93,1879,quilmes oeste,michaelryan@yahoo.com
universidad nacional de villa maría,licenciatura en ciencia y tecnología de alimentos,2021-01-08,christine dvm,dvm,female,49,1881,san francisco solano,lmartinez@hotmail.com
universidad nacional de villa maría,licenciatura en planificación y diseño del paisaje,2020-11-20,ronald,walsh,male,97,1882,ezpeleta este,kscott@gmail.com
universidad nacional de villa maría,licenciatura en ciencias geológicas,2021-01-04,shawn,diaz,male,33,1882,ezpeleta este,vickicurtis@hotmail.com
universidad nacional de villa maría,licenciatura en psicología,2020-11-06,kelly,warren,female,51,1884,berazategui,crystalrussell@hotmail.com
universidad nacional de villa maría,ciencias veterinarias,2020-11-05,tina,malone,female,39,1884,berazategui,nicolegreen@yahoo.com
universidad nacional de villa maría,agronomía,2020-09-14,william,farrell,male,38,1885,guillermo e hudson,aprilwaters@gmail.com
universidad nacional de villa maría,licenciatura en sociología,2020-09-25,elijah,underwood,male,0,1886,ranelagh,dchambers@hotmail.com
universidad nacional de villa maría,ingeniería en informática,2021-01-13,brandy,richard,female,65,1886,ranelagh,carolyn27@gmail.com
universidad nacional de villa maría,licenciatura en sociología,2020-12-19,jeffrey,holder,male,89,1888,florencio varela,romanelizabeth@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias de la computación,2020-09-09,steven,lewis,male,10,1890,juan maria gutierrez,megan17@hotmail.com
universidad nacional de villa maría,medicina,2020-11-29,daniel,morrison,male,30,1893,centro agricola el pato,nicole59@gmail.com
universidad nacional de villa maría,licenciatura en ciencias ambientales,2020-10-05,lindsay,bentley,female,16,1894,juan vucetich ex dr r levene,anthony19@gmail.com
universidad nacional de villa maría,agronomía,2020-09-27,jessica,pacheco,female,96,1894,juan vucetich ex dr r levene,john26@yahoo.com
universidad nacional de villa maría,técnico para bioterios,2021-01-05,ashley,curtis,female,62,1895,arturo segui,twatson@yahoo.com
universidad nacional de villa maría,licenciatura en producción de bioimagenes,2020-10-21,daniel,cameron,male,36,1895,arturo segui,shahlori@yahoo.com
universidad nacional de villa maría,licenciatura en psicología,2020-09-26,jill,castaneda,female,19,1895,arturo segui,stewartlori@hotmail.com
universidad nacional de villa maría,licenciatura en terapia ocupacional,2020-10-01,melissa md,md,female,95,1895,arturo segui,marvinrobinson@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias de la educación,2020-10-21,david,henderson,male,44,1895,arturo segui,kelsey95@yahoo.com
universidad nacional de villa maría,licenciatura en ciencias antropológicas,2021-01-10,jared,morris,male,87,1896,camino centenario km 11500,heathercox@gmail.com
universidad nacional de villa maría,técnico para bioterios,2020-12-02,johnathan,robinson,male,95,1900,la plata,ericawang@yahoo.com
universidad nacional de villa maría,ciencias veterinarias,2020-11-23,rhonda,ellis,female,63,1900,la plata,dorseymichael@hotmail.com
universidad nacional de villa maría,licenciatura en artes,2020-11-19,alexandra,jennings,female,8,1900,la plata,donnawilson@hotmail.com
universidad nacional de villa maría,licenciatura en planificación y diseño del paisaje,2021-01-25,mark,bruce,male,1,1901,estacion moreno,john80@yahoo.com
universidad nacional de villa maría,licenciatura en kinesiología y fisiatría,2020-11-14,vincent,horn,male,68,1905,jose ferrari,jdecker@yahoo.com
universidad nacional de villa maría,diseño de imagen y sonido,2020-11-06,stephanie,ray,female,3,1907,el pino,vnorman@gmail.com
universidad nacional de villa maría,licenciatura en sociología,2021-01-19,mr. tran,tran,male,5,1907,el pino,fjohnson@hotmail.com
universidad nacional de villa maría,agronomía,2020-10-14,monica,smith,female,37,1909,arana,lesliefrancis@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias biológicas,2020-11-26,patricia,aguilar,female,69,1909,arana,james12@hotmail.com
universidad nacional de villa maría,bioquímica,2020-12-31,andrea,marsh,female,60,1909,arana,flin@hotmail.com
universidad nacional de villa maría,farmacia,2020-09-07,david,mitchell,male,21,1913,atalaya,stacyjohnson@hotmail.com
universidad nacional de villa maría,agronomía,2020-10-03,nicole,green,female,93,1913,atalaya,ramireztodd@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias antropológicas,2021-01-01,william,robinson,male,24,1913,atalaya,rodriguezbenjamin@yahoo.com
universidad nacional de villa maría,licenciatura en musicoterapia,2020-11-07,christopher,powers,male,77,1913,atalaya,sierra82@gmail.com
universidad nacional de villa maría,diseño industrial,2020-09-22,mr. roberson,roberson,male,8,1915,arbuco,kathy40@hotmail.com
universidad nacional de villa maría,ingeniería en informática,2020-12-26,kristina,wilson,female,86,1915,arbuco,taylorreynolds@yahoo.com
universidad nacional de villa maría,ingeniería mecánica,2020-11-11,gregory,castillo,male,33,1915,arbuco,katelyn96@hotmail.com
universidad nacional de villa maría,licenciatura en planificación y diseño del paisaje,2020-12-25,jeffrey,ayala,male,94,1917,luis chico,marie80@yahoo.com
universidad nacional de villa maría,ingeniería electrónica,2020-12-23,michael dds,dds,male,93,1917,luis chico,blang@hotmail.com
universidad nacional de villa maría,licenciatura en musicoterapia,2020-09-11,claudia,mcgee,female,76,1921,alvarez jonte,andradetina@yahoo.com
universidad nacional de villa maría,técnico para bioterios,2020-11-30,logan,byrd,male,62,1921,alvarez jonte,smithkevin@yahoo.com
universidad nacional de villa maría,ingeniería electrónica,2020-10-08,kimberly,white,female,41,1921,alvarez jonte,shannon97@gmail.com
universidad nacional de villa maría,licenciatura en ciencias biológicas,2020-10-24,john,sherman,male,85,1925,destileria fiscal,tonyreynolds@hotmail.com
universidad nacional de villa maría,licenciatura en sociología,2020-12-22,april,lam,female,41,1927,esc nav militar rio sant,rbender@gmail.com
universidad nacional de villa maría,licenciatura en producción de bioimagenes,2020-11-02,robert,ewing,male,38,1929,base naval rio santiago,samantha06@yahoo.com
universidad nacional de villa maría,licenciatura en relaciones del trabajo,2020-10-11,brian,collins,male,21,1929,base naval rio santiago,colemanjennifer@hotmail.com
universidad nacional de villa maría,licenciatura en ciencias de la computación,2021-01-29,kara,arroyo,female,5,1931,punta lara,davidmullins@hotmail.com
universidad nacional de villa maría,bioquímica,2020-09-01,devon,lewis,male,83,1981,desvio kilometro 55,steventaylor@gmail.com
universidad nacional de villa maría,ciencias veterinarias,2020-10-15,jeffrey,davis,male,98,1981,desvio kilometro 55,kharrison@gmail.com
universidad nacional de villa maría,ciencias veterinarias,2020-10-13,matthew,wells,male,42,1984,domselaar,pmendez@hotmail.com
universidad nacional de villa maría,licenciatura en gestión de agroalimentos,2020-12-10,charles,cox,male,71,1986,altamirano,woodsjacqueline@gmail.com
universidad nacional de villa maría,farmacia,2021-01-08,wendy,simmons,female,50,1987,alegre,elizabeth07@gmail.com
universidad nacional de villa maría,licenciatura en musicoterapia,2021-01-17,todd,juarez,male,64,2000,villa angelica,johnwhite@hotmail.com
universidad nacional de villa maría,licenciatura en relaciones del trabajo,2021-01-17,devin,gilbert,male,43,2103,colonia escribano,hendersonbrianna@yahoo.com
universidad nacional de villa maría,licenciatura en ciencia y tecnología de alimentos,2020-12-02,alan,green,male,73,2103,colonia escribano,tamara86@yahoo.com
universidad nacional de villa maría,técnico para bioterios,2020-12-08,ryan,taylor,male,90,2109,acebal,michael19@gmail.com
universidad nacional de villa maría,diseño industrial,2020-09-04,randy,jenkins,male,9,2115,colonia valdez,claudiaboone@yahoo.com
