university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
universidad nacional de jujuy,farmacia,2020-11-26,derek,robinson,male,23,7260,barrio villa saladillo,kathleenmitchell@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia política,2021-01-11,melissa,moore,female,66,5367,cachiyuyal,erin97@yahoo.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021-01-06,christopher,bennett,male,106,1609,boulogne,valenzuelacarolyn@yahoo.com
universidad nacional de jujuy,diseño industrial,2020-12-06,tonya,hancock,female,56,5724,alto pencoso,christophermason@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020-09-07,michael,pacheco,male,81,3731,meson de fierro,erosario@yahoo.com
universidad nacional de jujuy,farmacia,2020-10-13,lauren,long,female,77,5443,algarrobo verde,williamsonrebecca@gmail.com
universidad nacional de jujuy,agronomía,2020-09-29,anita,drake,female,109,3272,colonia 1 de mayo,mendozacorey@yahoo.com
universidad nacional de jujuy,diseño industrial,2020-09-30,elizabeth,hickman,female,108,7113,la lucila del mar,rachelyang@gmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-09-12,benjamin,hernandez,male,13,5272,comandante leal,andrew91@hotmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-10-28,jesse,cohen,male,8,3153,kilmetro 165,anguyen@yahoo.com
universidad nacional de jujuy,agronomía,2020-11-08,mark,greer,male,28,6005,estacion general arenales,tstanley@hotmail.com
universidad nacional de jujuy,técnico para bioterios,2020-10-09,katie,hamilton,female,50,5755,alto del molle,tthompson@gmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-10-26,jeffrey,le,male,108,7174,arroyo grande,amandadavis@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-10-26,jeffrey,le,male,108,3470,arroyo grande,amandadavis@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-10-26,jeffrey,le,male,108,3203,arroyo grande,amandadavis@hotmail.com
universidad nacional de jujuy,medicina,2020-11-12,jessica,ruiz,female,73,5709,bañadito viejo,taylor07@hotmail.com
universidad nacional de jujuy,ingeniería electrónica,2020-12-19,jennifer,crawford,female,76,1885,guillermo e hudson,vross@gmail.com
universidad nacional de jujuy,actuario,2020-10-31,michele,roman,female,3,3036,aromos,mcintyrerichard@hotmail.com
universidad nacional de jujuy,actuario,2020-11-07,stephanie,dunn,female,25,3500,colonia florencia,thompsonpeter@gmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2021-01-05,tiffany,olson,female,89,6608,agote,zwalker@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020-11-12,christopher,miller,male,22,3351,azara,erobinson@gmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-10-08,ronnie,davis,male,28,7318,colonia hinojo,zjones@hotmail.com
universidad nacional de jujuy,ciencias veterinarias,2020-12-25,connie,floyd,female,46,2946,el espinillo,tamarahorton@hotmail.com
universidad nacional de jujuy,técnico para bioterios,2021-01-30,joseph,cabrera,male,80,3463,aristia,qnavarro@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-26,tammy,ortiz,female,90,5383,agua colorada,johnsondouglas@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-26,tammy,ortiz,female,90,5275,agua colorada,johnsondouglas@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-26,tammy,ortiz,female,90,4750,agua colorada,johnsondouglas@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-26,tammy,ortiz,female,90,4724,agua colorada,johnsondouglas@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-26,tammy,ortiz,female,90,4119,agua colorada,johnsondouglas@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-10-26,david,archer,male,31,6437,alamos,marioking@gmail.com
universidad nacional de jujuy,ingeniería en informática,2020-11-01,alyssa,nelson,female,62,6013,baigorrita,kennethjackson@yahoo.com
universidad nacional de jujuy,licenciatura en administración,2021-01-08,leonard,peterson,male,53,3466,abalo,christopherwilson@yahoo.com
universidad nacional de jujuy,ingeniería electrónica,2020-09-26,brian,moore,male,26,9207,arroyo guilaia,robert72@hotmail.com
universidad nacional de jujuy,ingeniería mecánica,2020-11-09,cassandra,turner,female,37,3543,colonia lote 12,andrewrodriguez@hotmail.com
universidad nacional de jujuy,agronomía,2020-10-06,matthew,jensen,male,73,7220,funke,erinmcclain@hotmail.com
universidad nacional de jujuy,técnico para bioterios,2020-11-14,danielle,wilson,female,99,6667,agustin mosconi,robinbranch@hotmail.com
universidad nacional de jujuy,ciencias veterinarias,2020-12-15,brian,reese,male,54,2252,colonia campo piaggio,bryantpatrick@yahoo.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021-01-12,rachel,torres,female,10,3132,el pingo,kcox@gmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-12-08,wesley,acosta,male,56,6507,corbett,linda85@yahoo.com
universidad nacional de jujuy,ciencias veterinarias,2020-10-23,kaitlyn,case,female,3,6031,de bruyn,angela12@hotmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2021-01-10,austin,smith,male,74,4117,alabama,tmcbride@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-11-17,dean,brown,male,3,9009,cañadon lagarto,zdoyle@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-12-25,heather,small,female,70,1854,longchamps,brookskrystal@hotmail.com
universidad nacional de jujuy,diseño industrial,2020-12-20,julie,wilson,female,58,8146,el rincon,baileybrianna@yahoo.com
universidad nacional de jujuy,bioquímica,2020-10-15,adrienne,jackson,female,31,5835,bella vista,linda76@gmail.com
universidad nacional de jujuy,bioquímica,2020-10-15,adrienne,jackson,female,31,5381,bella vista,linda76@gmail.com
universidad nacional de jujuy,bioquímica,2020-10-15,adrienne,jackson,female,31,4622,bella vista,linda76@gmail.com
universidad nacional de jujuy,bioquímica,2020-10-15,adrienne,jackson,female,31,3432,bella vista,linda76@gmail.com
universidad nacional de jujuy,bioquímica,2020-10-15,adrienne,jackson,female,31,1661,bella vista,linda76@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-09-28,kristin,johnson,female,81,5507,baños lunlunta,tanyacompton@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-10-20,deborah,martin,female,116,2307,ataliva,smithjoshua@hotmail.com
universidad nacional de jujuy,licenciatura en psicología,2020-10-24,scott,perkins,male,33,1744,cuartel v,zford@yahoo.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-10-06,matthew,watson,male,109,3114,aldea maria luisa,carllindsey@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-10-30,amanda,davis,female,34,2729,carreras,smithsamantha@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2021-01-11,richard,foster,male,48,3072,la lucila,richardpatricia@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2021-01-11,richard,foster,male,48,1636,la lucila,richardpatricia@yahoo.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-09-28,melissa,king,female,116,1984,domselaar,emiller@yahoo.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-09-30,chad,murphy,male,81,8208,campo cicare,catherinethomas@yahoo.com
universidad nacional de jujuy,arquitectura,2020-10-13,christopher,fox,male,68,7214,cachari,nicole37@hotmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2020-09-20,bob,rice,male,89,4651,agua de castilla,leah44@hotmail.com
universidad nacional de jujuy,licenciatura en sociología,2020-09-24,jeremy,arnold,male,108,3222,buen retiro,lisacastillo@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-12-14,cory,miller,male,31,6513,colonia las yescas,zcompton@gmail.com
universidad nacional de jujuy,actuario,2021-01-24,manuel,booth,male,74,1686,hurlingham,lindsey79@gmail.com
universidad nacional de jujuy,contador público,2021-01-23,curtis,stone,male,27,3534,colonia el aguara,fletcherjoseph@gmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-11-02,samantha,mcdowell,female,65,7153,cangallo,michaelrodriguez@gmail.com
universidad nacional de jujuy,bioquímica,2020-09-05,travis,lopez,male,104,2340,ceres,reyesmarc@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-09-10,angela,hernandez,female,59,2246,barrancas,matthewcruz@gmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021-01-18,andrea,holmes,female,49,3485,carandaiti,gonzalesbetty@gmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-10-18,jeffrey,nolan,male,88,1872,sarandi,lopezmonica@hotmail.com
universidad nacional de jujuy,agronomía,2020-09-14,donald,baker,male,78,9420,aserradero arroyo,crystal01@gmail.com
universidad nacional de jujuy,diseño industrial,2020-12-03,melanie,richards,female,93,8136,algarrobo,michaelwood@gmail.com
universidad nacional de jujuy,diseño industrial,2020-12-03,melanie,richards,female,93,6531,algarrobo,michaelwood@gmail.com
universidad nacional de jujuy,diseño industrial,2020-12-03,melanie,richards,female,93,3441,algarrobo,michaelwood@gmail.com
universidad nacional de jujuy,diseño industrial,2020-12-03,melanie,richards,female,93,2935,algarrobo,michaelwood@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020-12-28,nicholas,dougherty,male,55,5272,comandante leal,macdonaldrichard@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-10-24,amy,johnson,female,39,2342,campo el mataco,mmendoza@yahoo.com
universidad nacional de jujuy,licenciatura en psicología,2020-10-05,corey,nichols,male,114,5383,agua colorada,pross@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020-10-05,corey,nichols,male,114,5275,agua colorada,pross@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020-10-05,corey,nichols,male,114,4750,agua colorada,pross@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020-10-05,corey,nichols,male,114,4724,agua colorada,pross@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020-10-05,corey,nichols,male,114,4119,agua colorada,pross@gmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2021-01-27,alexandra,davis,female,104,5551,estacion uspallata,julian20@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-09-21,thomas,johnson,male,65,8162,garcia del rio,chadfigueroa@yahoo.com
universidad nacional de jujuy,contador público,2021-01-06,joe,cunningham,male,17,6214,casimiro gomez,christine91@yahoo.com
universidad nacional de jujuy,contador público,2020-12-13,mr.,john,male,26,6706,est jauregui va flandria,ajohnson@yahoo.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020-11-03,joshua,reed,male,30,3423,arañita,jenniferpayne@gmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-12-18,carolyn,brown,female,56,7630,hospital necochea,kendrabarnett@gmail.com
universidad nacional de jujuy,agronomía,2020-10-10,kevin,green,male,35,2943,ireneo portela,chelsea18@gmail.com
universidad nacional de jujuy,arquitectura,2021-01-19,jerry,ewing,male,66,3460,arroyo castillo,sarahfrazier@yahoo.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-11-12,tina,gordon,female,89,2347,colonia mackinlay,jguerra@gmail.com
universidad nacional de jujuy,arquitectura,2021-01-15,james,jones,male,112,5777,adolfo rodriguez saa,qtaylor@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021-01-20,rachel,calderon,female,74,1925,destileria fiscal,thomas86@gmail.com
universidad nacional de jujuy,farmacia,2020-09-08,victoria,logan,female,24,5424,villa lerga,andrew77@gmail.com
universidad nacional de jujuy,agronomía,2020-10-24,oscar,benton,male,44,7001,la pastora,ryanbeasley@gmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-12-26,joshua,jones,male,60,6645,la limpia,hmartinez@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-23,travis,stafford,male,54,5565,campo de los andes,diaztyler@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021-01-28,anthony,phillips,male,90,5367,cachiyuyal,cheryl85@hotmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-12-20,melody,chapman,female,17,3522,el retiro,blanchardaustin@hotmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-12-20,melody,chapman,female,17,2741,el retiro,blanchardaustin@hotmail.com
universidad nacional de jujuy,técnico para bioterios,2020-10-22,laura,sanchez,female,26,2113,peyrano,patricia20@yahoo.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-12-15,zachary,lyons,male,62,1874,villa dominico,andrewbailey@gmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-10-05,richard,webb,male,67,5351,banda florida,walkerjacob@gmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-09-09,todd,rose,male,48,6667,agustin mosconi,bentleydaniel@yahoo.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020-12-04,dominique,smith,female,82,7301,ariel,carlypena@yahoo.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-11-10,kayla,wilson,female,83,5835,bella vista,zachary35@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-11-10,kayla,wilson,female,83,5381,bella vista,zachary35@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-11-10,kayla,wilson,female,83,4622,bella vista,zachary35@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-11-10,kayla,wilson,female,83,3432,bella vista,zachary35@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-11-10,kayla,wilson,female,83,1661,bella vista,zachary35@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-12-10,leonard,wallace,male,103,6443,arano,cspencer@hotmail.com
universidad nacional de jujuy,bioquímica,2020-09-09,john,white,male,36,6557,arboleda,christopher46@yahoo.com
universidad nacional de jujuy,diseño industrial,2020-09-18,monica,lee,female,60,3712,los frentones,kchristensen@gmail.com
universidad nacional de jujuy,bioquímica,2020-09-18,timothy,fleming,male,11,3433,carrizal norte,michaelmartinez@yahoo.com
universidad nacional de jujuy,agronomía,2021-01-24,eric,king,male,97,5433,estacion la rinconada,schroedervanessa@yahoo.com
universidad nacional de jujuy,licenciatura en psicología,2020-09-16,paul,gray,male,100,2709,los indios,dicksonsarah@hotmail.com
universidad nacional de jujuy,farmacia,2020-10-06,jake,anderson,male,51,6319,carro quemado,michael68@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-10-09,derek,parks,male,67,2136,san geronimo,jasminecrawford@gmail.com
universidad nacional de jujuy,licenciatura en administración,2020-11-19,rebecca,garcia,female,115,6625,cañada la rica,wendy70@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-10-10,candace,clark,female,13,7119,cari larquea,benjaminsmith@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-10-11,daniel,moreno,male,13,9313,cara mala,tsmith@yahoo.com
universidad nacional de jujuy,arquitectura,2020-10-17,paul,harris,male,14,1891,ingeniero allan,linda80@yahoo.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021-01-19,tyler,wise,male,26,1640,acassuso,nlynch@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020-11-03,terry,rogers,male,20,2206,campo paletta,tylergeorge@yahoo.com
universidad nacional de jujuy,licenciatura en sociología,2021-01-28,vincent,bell,male,81,7505,balneario claromeco,stephen94@yahoo.com
universidad nacional de jujuy,agronomía,2020-09-01,christopher,austin,male,30,6365,azteazu,joshuastevens@hotmail.com
universidad nacional de jujuy,bioquímica,2020-09-30,travis,gilbert,male,9,6459,colonia sere,thomasjames@yahoo.com
universidad nacional de jujuy,técnico para bioterios,2020-09-09,kenneth,moore,male,13,6450,abel,vmoore@yahoo.com
universidad nacional de jujuy,licenciatura en administración,2020-11-09,shannon,wright,female,30,5419,baños de la laja,jcastillo@yahoo.com
universidad nacional de jujuy,agronomía,2020-10-30,shelly,francis,female,83,5386,amana,ramirezsherry@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-09-04,nicholas,gordon,male,61,7020,benito juarez,bruce59@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-10-02,henry,cisneros,male,116,4504,23 de agosto,williamshelton@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-12-01,shawn,campbell,male,62,2761,estancia santa catalina,emilylopez@gmail.com
universidad nacional de jujuy,arquitectura,2020-10-13,victoria,daniels,female,52,3285,berduc,mmaldonado@hotmail.com
universidad nacional de jujuy,licenciatura en sociología,2021-01-17,david,harper,male,99,1872,sarandi,morajoseph@yahoo.com
universidad nacional de jujuy,ingeniería en informática,2020-10-07,kent,alvarado,male,49,6438,masurel,epetersen@hotmail.com
universidad nacional de jujuy,arquitectura,2021-01-21,jordan,schultz,male,11,8332,colonia rusa,hamiltonedward@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-12-14,paula,gamble,female,63,5470,abra verde,aobrien@gmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-09-20,dawn,jimenez,female,18,1980,barrio la dolly,heather33@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-11-10,mr.,richard,male,20,9311,cañadon leon,brandonferguson@yahoo.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-15,brian,brown,male,87,5405,agua y energia,sara62@yahoo.com
universidad nacional de jujuy,contador público,2020-09-28,peggy,phillips,female,2,2527,colonia san francisco,kevin44@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-11-04,patrick,cook,male,21,6501,12 de octubre,moneal@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-11-04,patrick,cook,male,21,5596,12 de octubre,moneal@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-10-24,bethany,jones,female,107,2900,san nicolas de los arroyos,yorkpamela@hotmail.com
universidad nacional de jujuy,agronomía,2020-11-03,lisa,bowman,female,8,1886,ranelagh,reynoldsdavid@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-09-01,wendy,lee,female,62,6331,colonia beaufort,amandavalencia@hotmail.com
universidad nacional de jujuy,ingeniería electrónica,2020-11-18,philip,jones,male,25,5313,estacion mazan,murphyerin@hotmail.com
universidad nacional de jujuy,técnico para bioterios,2020-09-27,angel,underwood,male,46,1704,ramos mejia,rowedana@gmail.com
universidad nacional de jujuy,licenciatura en administración,2020-10-19,brian,porter,male,103,7174,arroyo grande,woodsmitchell@gmail.com
universidad nacional de jujuy,licenciatura en administración,2020-10-19,brian,porter,male,103,3470,arroyo grande,woodsmitchell@gmail.com
universidad nacional de jujuy,licenciatura en administración,2020-10-19,brian,porter,male,103,3203,arroyo grande,woodsmitchell@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-11-07,mary,wilson,female,72,3057,estancia las gamas,mpeterson@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-11-07,mary,wilson,female,72,2723,estancia las gamas,mpeterson@gmail.com
universidad nacional de jujuy,medicina,2020-11-09,whitney,pham,female,64,6712,cortines,james68@hotmail.com
universidad nacional de jujuy,medicina,2020-10-18,logan,wise,male,62,6337,ingeniero thompson,davenportdenise@gmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020-12-22,david,johnson,male,32,2503,villa eloisa,michellesmith@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-12-22,debbie,ross,female,67,4522,alto del saladillo,galvantyler@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-12-22,debbie,ross,female,67,4500,alto del saladillo,galvantyler@yahoo.com
universidad nacional de jujuy,ingeniería electrónica,2020-10-07,kevin,may,male,22,3180,diego lopez,zcollins@yahoo.com
universidad nacional de jujuy,ingeniería mecánica,2020-12-02,cheryl,wilson,female,83,5595,cupiles,stephaniecarroll@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020-09-28,laura,preston,female,58,7240,kilometro 112,krystal57@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-11-07,kevin,lowe,male,68,6725,carmen de areco,walterbrittany@hotmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-09-29,brittany,perez,female,105,2340,ceres,angelarobinson@gmail.com
universidad nacional de jujuy,licenciatura en artes,2020-11-12,michael,sparks,male,43,2154,capitan bermudez,othomas@yahoo.com
universidad nacional de jujuy,diseño de imagen y sonido,2020-10-28,kimberly,richardson,female,42,1980,barrio la dolly,todd04@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación,2021-01-17,david,hubbard,male,55,1659,campo de mayo,jeremywalker@gmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-09-29,micheal,morris,male,103,3216,arroyo hondo,edward05@yahoo.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-09-29,micheal,morris,male,103,3190,arroyo hondo,edward05@yahoo.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-03,lisa,johnson,female,22,7174,arroyo grande,thomas38@yahoo.com
