university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-09-25,LORI,HERNANDEZ,F,17.0,3714,9 DE JULIO,JUSTINGONZALES@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-11-27,MAUREEN,CLARKE,F,4.0,2630,FIRMAT,PATRICKGRAY@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-10-26,LINDA,BRADLEY,F,66.0,3400,BAÑADO NORTE,KATHLEENMILLER@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-11-23,JASON,JAMES,M,62.0,3574,CAPILLA GUADALUPE NORTE,NICHOLAS57@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-11-23,DONNA,CHAPMAN,F,87.0,3224,LA BLANQUEADA,SCOTTHERRERA@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-11-18,TYLER,ODOM,M,112.0,3474,CHAVARRIA,NCARTER@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2021-01-23,LAUREN,WOOD,F,47.0,3014,ANGEL GALLARDO,BRANDI48@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-10-23,PARKER,SHAW,M,11.0,6652,OLASCOAGA,JOHNSONPATRICIA@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2020-11-23,DAVID,MILLER,M,49.0,3048,ANGELONI,PTRAN@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2021-01-27,COURTNEY,BRYAN,F,31.0,1856,GLEW,HOWARDZACHARY@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-10-05,JASMINE,SALAZAR,F,3.0,3425,COSTA GRANDE,CAMERONSTEPHANIE@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2021-01-30,KRISTEN,LUCERO,F,103.0,1923,ARROYO DEL PESCADO,WHITEMATTHEW@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-11-22,DANIEL,ROBERTS,M,44.0,1651,SAN ANDRES,XMORRIS@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-10-15,NICOLE,WILLIAMS,F,53.0,5735,COLONIA BELLA VISTA,PAMELASOTO@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-12-12,LEAH,BAKER,F,57.0,2258,CAMPO QUIÑONES,APRILPARKS@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-12-21,NANCY,FLORES,F,74.0,1755,RAFAEL CASTILLO,JACKSONCANTRELL@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2021-01-08,ANTHONY,SWEENEY,M,42.0,5722,ACASAPE,BROOKERICE@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-10-23,DAVID,ERICKSON,M,10.0,2814,ALTO LOS CARDALES,CASEYBURGESS@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-09-22,KIMBERLY,ESPARZA,F,27.0,8307,COLONIA GOBERNADOR AYALA,JEFFREYCOOPER@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-12-21,JOSE,WILSON,M,51.0,2500,CAÑADA DE GOMEZ,YSTEWART@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2021-01-16,ANNA,MORALES,F,100.0,4651,AGUA DE CASTILLA,WOODJULIE@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-09-12,RICHARD,SANCHEZ,M,53.0,5470,ABRA VERDE,YYATES@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2021-01-05,KYLE,HALL,M,47.0,9420,ASERRADERO ARROYO,CHRISTINA68@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-12-09,ARTHUR,JENKINS,M,87.0,4182,CAMPO LA FLOR LOS RALOS,THOMPSONMARK@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-10-16,TRACY,WEEKS,F,19.0,1676,SANTOS LUGARES,ROBERTROCHA@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2021-01-30,CORY,CHURCH,M,46.0,3334,3 DE MAYO,ASHLEYWILLIAMS@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2021-01-16,JACOB,GARNER,M,18.0,6207,ALTA ITALIA,WARNERMICHAEL@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2021-01-21,JONATHAN,ORTEGA,M,69.0,2248,BERNARDO DE IRIGOYEN,DAVID52@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-10-05,JEREMY,MORRIS,M,91.0,1603,VILLA MARTELLI,MISTY51@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-10-31,MARK,MIDDLETON,M,80.0,5713,BALDE AHUMADA,RHODESELIZABETH@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-12-17,WILLIAM,GILL,M,82.0,5419,BAÑOS DE LA LAJA,LEWISJULIE@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-10-18,SAMANTHA,BERNARD,F,39.0,1815,ESCUELA AGRICOLA DON BOSCO,HEATHERLEE@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-09-15,ALEXANDER,KRAMER,M,1.0,2944,RIO TALA,JESSE67@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-09-10,STEVEN,SMITH,M,23.0,1627,MATHEU,KRISTIN73@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-09-26,DAVID,KNIGHT,M,58.0,4648,BARRIO LA UNION,TYLER23@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2021-01-16,JOHN,YU,M,93.0,3380,9 DE JULIO KILOMETRO 20,AARON55@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2021-01-15,MICHAEL,MONTOYA,M,42.0,2701,12 DE AGOSTO,LMARTINEZ@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2021-01-03,PARKER,HUNTER,M,16.0,1619,GARIN,MICHEALDAVIS@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-12-19,JEFFREY,HENDERSON,M,101.0,5300,AMILGANCHO,DURANJAMES@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-10-29,CHRISTOPHER,GAINES,M,67.0,2740,ALMACEN LA COLINA,BRITTANYMONTGOMERY@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-11-05,THOMAS,MOORE,M,58.0,8341,ARROYO QUILLEN,STEPHANIEBARRON@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2021-01-08,CHRISTIAN,DENNIS,M,51.0,6469,ASTURIAS,JOHNJONES@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-12-10,MARTHA,FERRELL,F,37.0,3592,COLONIA HARDY,BBEASLEY@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-10-19,PETER,SPENCER,M,8.0,6001,AGUSTIN ROCA,DONNAVALDEZ@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-09-13,TYLER,YOUNG,M,21.0,7407,LIBANO,JAMES90@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-10-21,JACQUELINE,INGRAM,F,82.0,5529,COLONIA BOMBAL,JOSEPH84@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-09-10,ERICA,HAMPTON,F,38.0,6700,CAMINERA LUJAN,CARMENWARREN@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-12-28,JACQUELINE,HAMILTON,F,35.0,5615,25 DE MAYO,THOMAS65@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-10-24,RYAN,FITZGERALD,M,12.0,5357,EL HORNO,FOWLERMORGAN@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-09-11,RONNIE,WOOD,M,18.0,7169,JUANCHO,LEWISLISA@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-10-27,COREY,RHODES,M,34.0,6051,INGENIERO BALBIN,LOPEZSUSAN@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-12-29,JENNIFER,LAM,F,66.0,2633,CHOVET,PEREZJEREMY@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-12-14,SARAH,STANLEY,F,61.0,6221,CEBALLOS,MEDINABILLY@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-11-16,RICHARD,JACOBS,M,96.0,1911,BME BAVIO GRAL MANSILLA,JENNIFER18@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-12-05,HEATHER,MILLS,F,86.0,3351,AZARA,RCHAVEZ@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-10-21,TAMMY,GIBSON,F,78.0,6417,CASBAS,JOHN91@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-10-09,BELINDA,WILLIS,F,37.0,6701,CARLOS KEEN,GOLDENRYAN@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-10-20,PHILIP,WANG,M,108.0,8416,ANECON GRANDE,LIUKATHRYN@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-12-18,STEVEN,RASMUSSEN,M,64.0,3583,ISLA TIGRE,MARIO10@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-09-29,HEATHER,BURNS,F,66.0,3313,ARROYO DEL MEDIO,MICHAEL54@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-09-07,MARK,BRADLEY,M,80.0,2113,PEYRANO,TWEBB@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2021-01-27,TROY,HARRIS,M,115.0,3011,CAMPO MAGNIN,BEVERLYCOX@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-10-25,SARAH,LOWE,F,72.0,1886,RANELAGH,JAMESTHOMPSON@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-09-24,JOSEPH,BOYER,M,116.0,2216,CAMPO RAFFO,GARY33@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-11-30,MICHAEL,WHITAKER,M,65.0,8200,COLONIA LIA Y ALLENDE,PATRICK36@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-09-09,BRITTANY,SOTO,F,39.0,5511,GENERAL GUTIERREZ,DUSTIN57@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-09-10,RODNEY,NEAL,M,66.0,1646,SAN FERNANDO,SCHMITTANTHONY@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-10-27,DONALD,HARRELL,M,43.0,8353,AGUADA CHACAY CO,MOORECARLOS@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-09-30,JESSICA,GRIFFIN,F,17.0,3714,9 DE JULIO,MARTINEZBONNIE@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2021-01-09,AMY,FLORES,F,71.0,8200,COLONIA LIA Y ALLENDE,PCABRERA@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-11-27,DANIEL,THOMAS,M,59.0,1727,B LOS AROMOS SAN PATRICIO,SJOHNSON@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-10-14,PAULA,SCOTT,F,56.0,2173,CAMPO PESOA,NICHOLAS30@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-09-02,JOSEPH,MCCARTHY,M,36.0,2931,ISLA LOS LAURELES,LAURENCHURCH@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2021-01-06,BRIAN,NORTON,M,93.0,6321,CAICHUE,KRISTEN61@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-10-10,KRISTINA,WELCH,F,9.0,7011,ANEQUE GRANDE,BROWNLAWRENCE@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-09-24,BREANNA,WELLS,F,2.0,5710,LA PUNTA,KEVIN45@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-10-23,DEBRA,SCOTT,F,64.0,6389,ALEGRIA,HSAMPSON@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-11-19,HAROLD,MASON,M,73.0,1925,DESTILERIA FISCAL,DEANTHOMAS@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-10-30,GINA,RUIZ,F,84.0,5591,ALPATACAL,ANDERSONDANIELLE@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-09-28,LAURA,NOLAN,F,21.0,4650,ABRA DE PEÑAS,COOKBARRY@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-12-25,CAROLYN,FISHER,F,64.0,7221,FRANCISCO BERRA,TAMMYAUSTIN@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2021-01-12,JESSICA,SCHMITT,F,89.0,5595,CUPILES,MSTANLEY@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-11-16,JAMES,PARKER,M,73.0,1702,CIUDADELA,JESSICA21@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-10-06,TYLER,MORALES,M,39.0,6667,AGUSTIN MOSCONI,MICHAELHOGAN@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-10-24,SARAH,WILLIAMS,F,10.0,2728,MELINCUE,WILLIAMREED@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-09-12,JOEL,KELLY,M,34.0,9030,RIO MAYO,CHRISTOPHER34@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-11-24,AMANDA,VAUGHN,F,108.0,7261,SALADILLO NORTE,CHRISTOPHERCOLEMAN@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-09-27,LINDA,FIGUEROA,F,40.0,4142,ALTO DE LEIVA,VTORRES@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-10-24,CYNTHIA,RODGERS,F,47.0,3386,CARAGUATAY,JOHNSONJASON@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2021-01-15,RACHEL,PARKER,F,108.0,8160,FORTIN CHACO,MICHAEL14@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-11-04,JOAN,BALDWIN,F,64.0,6725,CARMEN DE ARECO,FREYES@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-09-27,JESSICA,JONES,F,36.0,8151,EL ZORRO,OBRENNAN@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-01-26,STEPHANIE,MCKNIGHT,F,7.0,7505,BALNEARIO CLAROMECO,XFLORES@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-12-13,DENISE,KENNEDY,F,15.0,6632,BENITEZ,EBISHOP@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-12-04,ALICE,MOORE,F,106.0,3177,ALTAMIRANO NORTE,ESHIELDS@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-11-14,REBECCA,JOHNSON,F,20.0,6723,CUCULLU,DAVID74@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-11-16,DANIEL,COBB,M,25.0,6434,PALANTELEN,SALVARADO@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2021-01-09,SUZANNE,PEARSON,F,60.0,6330,ARTURO ALMARAZ,KEITH43@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-10-21,MARY,PEREZ,F,93.0,2745,GAHAN,MZIMMERMAN@GMAIL.COM
UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2021-01-26,JAMIE,MARTIN,F,99.0,2216,CAMPO RAFFO,ANNE53@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-10-08,JULIE,GARCIA,F,58.0,5577,EL ALTO,DANIEL38@HOTMAIL.COM
UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2021-01-25,KRISTINE,EDWARDS,F,10.0,4231,ALBIGASTA,MDURAN@YAHOO.COM
UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-09-25,ALICIA,ZIMMERMAN,F,50.0,6453,CARLOS SALAS,JASONPARKS@HOTMAIL.COM
