university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/10/03,tina,thomas,f,116.0,7507,el bombero,cassiebrewer@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/10/15,debra,davis,f,74.0,4707,chañarcito,mooreandrea@hotmail.com
universidad nacional de jujuy,medicina,2020/11/02,andre,anderson,m,56.0,4230,brea chimpana,arivera@hotmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/09/14,carolyn,clark,f,53.0,3109,colonia centenario,jordanleslie@hotmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2021/01/19,jorge,miller,m,25.0,3254,colonia la blanquita,sherri64@hotmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/27,andrea,molina,f,88.0,2342,campo el mataco,luisconley@gmail.com
universidad nacional de jujuy,arquitectura,2020/09/17,jimmy,taylor,m,17.0,7160,la union,xcollins@gmail.com
universidad nacional de jujuy,ingeniería en informática,2020/11/06,elizabeth,cox,f,88.0,5773,cañada,hughesandrew@yahoo.com
universidad nacional de jujuy,ingeniería en informática,2020/11/06,elizabeth,cox,f,88.0,4129,cañada,hughesandrew@yahoo.com
universidad nacional de jujuy,arquitectura,2021/01/15,stephanie,williamson,f,47.0,3036,aromos,patrickcrawford@hotmail.com
universidad nacional de jujuy,farmacia,2020/11/26,derek,robinson,m,23.0,7260,barrio villa saladillo,kathleenmitchell@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia política ,2021/01/11,melissa,moore,f,66.0,5367,cachiyuyal,erin97@yahoo.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021/01/06,christopher,bennett,m,106.0,1609,boulogne,valenzuelacarolyn@yahoo.com
universidad nacional de jujuy,diseño industrial,2020/12/06,tonya,hancock,f,56.0,5724,alto pencoso,christophermason@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020/09/07,michael,pacheco,m,81.0,3731,meson de fierro,erosario@yahoo.com
universidad nacional de jujuy,farmacia,2020/10/13,lauren,long,f,77.0,5443,algarrobo verde,williamsonrebecca@gmail.com
universidad nacional de jujuy,agronomía,2020/09/29,anita,drake,f,109.0,3272,colonia 1 de mayo,mendozacorey@yahoo.com
universidad nacional de jujuy,diseño industrial,2020/09/30,elizabeth,hickman,f,108.0,7113,la lucila del mar,rachelyang@gmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/09/12,benjamin,hernandez,m,13.0,5272,comandante leal,andrew91@hotmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/10/28,jesse,cohen,m,8.0,3153,kilmetro 165,anguyen@yahoo.com
universidad nacional de jujuy,agronomía,2020/11/08,mark,greer,m,28.0,6005,estacion general arenales,tstanley@hotmail.com
universidad nacional de jujuy,técnico para bioterios ,2020/10/09,katie,hamilton,f,50.0,5755,alto del molle,tthompson@gmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/26,jeffrey,le,m,108.0,7174,arroyo grande,amandadavis@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/26,jeffrey,le,m,108.0,3470,arroyo grande,amandadavis@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/26,jeffrey,le,m,108.0,3203,arroyo grande,amandadavis@hotmail.com
universidad nacional de jujuy,medicina,2020/11/12,jessica,ruiz,f,73.0,5709,bañadito viejo,taylor07@hotmail.com
universidad nacional de jujuy,ingeniería electrónica,2020/12/19,jennifer,crawford,f,76.0,1885,guillermo e hudson,vross@gmail.com
universidad nacional de jujuy,actuario ,2020/10/31,michele,roman,f,3.0,3036,aromos,mcintyrerichard@hotmail.com
universidad nacional de jujuy,actuario ,2020/11/07,stephanie,dunn,f,25.0,3500,colonia florencia,thompsonpeter@gmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2021/01/05,tiffany,olson,f,89.0,6608,agote,zwalker@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/12,christopher,miller,m,22.0,3351,azara,erobinson@gmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/10/08,ronnie,davis,m,28.0,7318,colonia hinojo,zjones@hotmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/12/25,connie,floyd,f,46.0,2946,el espinillo,tamarahorton@hotmail.com
universidad nacional de jujuy,técnico para bioterios ,2021/01/30,joseph,cabrera,m,80.0,3463,aristia,qnavarro@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/26,tammy,ortiz,f,90.0,5383,agua colorada,johnsondouglas@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/26,tammy,ortiz,f,90.0,5275,agua colorada,johnsondouglas@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/26,tammy,ortiz,f,90.0,4750,agua colorada,johnsondouglas@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/26,tammy,ortiz,f,90.0,4724,agua colorada,johnsondouglas@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/26,tammy,ortiz,f,90.0,4119,agua colorada,johnsondouglas@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/10/26,david,archer,m,31.0,6437,alamos,marioking@gmail.com
universidad nacional de jujuy,ingeniería en informática,2020/11/01,alyssa,nelson,f,62.0,6013,baigorrita,kennethjackson@yahoo.com
universidad nacional de jujuy,licenciatura en administración ,2021/01/08,leonard,peterson,m,53.0,3466,abalo,christopherwilson@yahoo.com
universidad nacional de jujuy,ingeniería electrónica,2020/09/26,brian,moore,m,25.0,9207,arroyo guilaia,robert72@hotmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/09,cassandra,turner,f,37.0,3543,colonia lote 12,andrewrodriguez@hotmail.com
universidad nacional de jujuy,agronomía,2020/10/06,matthew,jensen,m,73.0,7220,funke,erinmcclain@hotmail.com
universidad nacional de jujuy,técnico para bioterios ,2020/11/14,danielle,wilson,f,99.0,6667,agustin mosconi,robinbranch@hotmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/12/15,brian,reese,m,54.0,2252,colonia campo piaggio,bryantpatrick@yahoo.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021/01/12,rachel,torres,f,10.0,3132,el pingo,kcox@gmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/12/08,wesley,acosta,m,56.0,6507,corbett,linda85@yahoo.com
universidad nacional de jujuy,ciencias veterinarias,2020/10/23,kaitlyn,case,f,3.0,6031,de bruyn,angela12@hotmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2021/01/10,austin,smith,m,74.0,4117,alabama,tmcbride@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/11/17,dean,brown,m,3.0,9009,cañadon lagarto,zdoyle@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/12/25,heather,small,f,70.0,1854,longchamps,brookskrystal@hotmail.com
universidad nacional de jujuy,diseño industrial,2020/12/20,julie,wilson,f,58.0,8146,el rincon,baileybrianna@yahoo.com
universidad nacional de jujuy,bioquímica,2020/10/15,adrienne,jackson,f,31.0,5835,bella vista,linda76@gmail.com
universidad nacional de jujuy,bioquímica,2020/10/15,adrienne,jackson,f,31.0,5381,bella vista,linda76@gmail.com
universidad nacional de jujuy,bioquímica,2020/10/15,adrienne,jackson,f,31.0,4622,bella vista,linda76@gmail.com
universidad nacional de jujuy,bioquímica,2020/10/15,adrienne,jackson,f,31.0,3432,bella vista,linda76@gmail.com
universidad nacional de jujuy,bioquímica,2020/10/15,adrienne,jackson,f,31.0,1661,bella vista,linda76@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/28,kristin,johnson,f,81.0,5507,baños lunlunta,tanyacompton@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/10/20,deborah,martin,f,116.0,2307,ataliva,smithjoshua@hotmail.com
universidad nacional de jujuy,licenciatura en psicología,2020/10/24,scott,perkins,m,33.0,1744,cuartel v,zford@yahoo.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/10/06,matthew,watson,m,109.0,3114,aldea maria luisa,carllindsey@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/10/30,amanda,davis,f,34.0,2729,carreras,smithsamantha@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2021/01/11,richard,foster,m,48.0,3072,la lucila,richardpatricia@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2021/01/11,richard,foster,m,48.0,1636,la lucila,richardpatricia@yahoo.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/09/28,melissa,king,f,116.0,1984,domselaar,emiller@yahoo.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/09/30,chad,murphy,m,81.0,8208,campo cicare,catherinethomas@yahoo.com
universidad nacional de jujuy,arquitectura,2020/10/13,christopher,fox,m,68.0,7214,cachari,nicole37@hotmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2020/09/20,bob,rice,m,89.0,4651,agua de castilla,leah44@hotmail.com
universidad nacional de jujuy,licenciatura en sociología ,2020/09/24,jeremy,arnold,m,108.0,3222,buen retiro,lisacastillo@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/12/14,cory,miller,m,31.0,6513,colonia las yescas,zcompton@gmail.com
universidad nacional de jujuy,actuario ,2021/01/24,manuel,booth,m,74.0,1686,hurlingham,lindsey79@gmail.com
universidad nacional de jujuy,contador público ,2021/01/23,curtis,stone,m,27.0,3534,colonia el aguara,fletcherjoseph@gmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/11/02,samantha,mcdowell,f,65.0,7153,cangallo,michaelrodriguez@gmail.com
universidad nacional de jujuy,bioquímica,2020/09/05,travis,lopez,m,104.0,2340,ceres,reyesmarc@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/10,angela,hernandez,f,59.0,2246,barrancas,matthewcruz@gmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021/01/18,andrea,holmes,f,49.0,3485,carandaiti,gonzalesbetty@gmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/10/18,jeffrey,nolan,m,88.0,1872,sarandi,lopezmonica@hotmail.com
universidad nacional de jujuy,agronomía,2020/09/14,donald,baker,m,78.0,9420,aserradero arroyo,crystal01@gmail.com
universidad nacional de jujuy,diseño industrial,2020/12/03,melanie,richards,f,93.0,8136,algarrobo,michaelwood@gmail.com
universidad nacional de jujuy,diseño industrial,2020/12/03,melanie,richards,f,93.0,6531,algarrobo,michaelwood@gmail.com
universidad nacional de jujuy,diseño industrial,2020/12/03,melanie,richards,f,93.0,3441,algarrobo,michaelwood@gmail.com
universidad nacional de jujuy,diseño industrial,2020/12/03,melanie,richards,f,93.0,2935,algarrobo,michaelwood@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/12/28,nicholas,dougherty,m,55.0,5272,comandante leal,macdonaldrichard@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/10/24,amy,johnson,f,39.0,2342,campo el mataco,mmendoza@yahoo.com
universidad nacional de jujuy,licenciatura en psicología,2020/10/05,corey,nichols,m,114.0,5383,agua colorada,pross@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020/10/05,corey,nichols,m,114.0,5275,agua colorada,pross@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020/10/05,corey,nichols,m,114.0,4750,agua colorada,pross@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020/10/05,corey,nichols,m,114.0,4724,agua colorada,pross@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020/10/05,corey,nichols,m,114.0,4119,agua colorada,pross@gmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2021/01/27,alexandra,davis,f,104.0,5551,estacion uspallata,julian20@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/21,thomas,johnson,m,65.0,8162,garcia del rio,chadfigueroa@yahoo.com
universidad nacional de jujuy,contador público ,2021/01/06,joe,cunningham,m,17.0,6214,casimiro gomez,christine91@yahoo.com
universidad nacional de jujuy,contador público ,2020/12/13,mr.,john,m,26.0,6706,est jauregui va flandria,ajohnson@yahoo.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/11/03,joshua,reed,m,30.0,3423,arañita,jenniferpayne@gmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/18,carolyn,brown,f,56.0,7630,hospital necochea,kendrabarnett@gmail.com
universidad nacional de jujuy,agronomía,2020/10/10,kevin,green,m,35.0,2943,ireneo portela,chelsea18@gmail.com
universidad nacional de jujuy,arquitectura,2021/01/19,jerry,ewing,m,66.0,3460,arroyo castillo,sarahfrazier@yahoo.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/11/12,tina,gordon,f,89.0,2347,colonia mackinlay,jguerra@gmail.com
universidad nacional de jujuy,arquitectura,2021/01/15,james,jones,m,112.0,5777,adolfo rodriguez saa,qtaylor@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021/01/20,rachel,calderon,f,74.0,1925,destileria fiscal,thomas86@gmail.com
universidad nacional de jujuy,farmacia,2020/09/08,victoria,logan,f,24.0,5424,villa lerga,andrew77@gmail.com
universidad nacional de jujuy,agronomía,2020/10/24,oscar,benton,m,44.0,7001,la pastora,ryanbeasley@gmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/12/26,joshua,jones,m,60.0,6645,la limpia,hmartinez@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/23,travis,stafford,m,54.0,5565,campo de los andes,diaztyler@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021/01/28,anthony,phillips,m,90.0,5367,cachiyuyal,cheryl85@hotmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/20,melody,chapman,f,17.0,3522,el retiro,blanchardaustin@hotmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/20,melody,chapman,f,17.0,2741,el retiro,blanchardaustin@hotmail.com
universidad nacional de jujuy,técnico para bioterios ,2020/10/22,laura,sanchez,f,26.0,2113,peyrano,patricia20@yahoo.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/12/15,zachary,lyons,m,62.0,1874,villa dominico,andrewbailey@gmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/10/05,richard,webb,m,67.0,5351,banda florida,walkerjacob@gmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/09/09,todd,rose,m,48.0,6667,agustin mosconi,bentleydaniel@yahoo.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/12/04,dominique,smith,f,82.0,7301,ariel,carlypena@yahoo.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/11/10,kayla,wilson,f,83.0,5835,bella vista,zachary35@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/11/10,kayla,wilson,f,83.0,5381,bella vista,zachary35@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/11/10,kayla,wilson,f,83.0,4622,bella vista,zachary35@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/11/10,kayla,wilson,f,83.0,3432,bella vista,zachary35@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/11/10,kayla,wilson,f,83.0,1661,bella vista,zachary35@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/12/10,leonard,wallace,m,103.0,6443,arano,cspencer@hotmail.com
universidad nacional de jujuy,bioquímica,2020/09/09,john,white,m,36.0,6557,arboleda,christopher46@yahoo.com
universidad nacional de jujuy,diseño industrial,2020/09/18,monica,lee,f,60.0,3712,los frentones,kchristensen@gmail.com
universidad nacional de jujuy,bioquímica,2020/09/18,timothy,fleming,m,11.0,3433,carrizal norte,michaelmartinez@yahoo.com
universidad nacional de jujuy,agronomía,2021/01/24,eric,king,m,97.0,5433,estacion la rinconada,schroedervanessa@yahoo.com
universidad nacional de jujuy,licenciatura en psicología,2020/09/16,paul,gray,m,100.0,2709,los indios,dicksonsarah@hotmail.com
universidad nacional de jujuy,farmacia,2020/10/06,jake,anderson,m,51.0,6319,carro quemado,michael68@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/10/09,derek,parks,m,67.0,2136,san geronimo,jasminecrawford@gmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/11/19,rebecca,garcia,f,115.0,6625,cañada la rica,wendy70@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/10/10,candace,clark,f,13.0,7119,cari larquea,benjaminsmith@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/10/11,daniel,moreno,m,13.0,9313,cara mala,tsmith@yahoo.com
universidad nacional de jujuy,arquitectura,2020/10/17,paul,harris,m,14.0,1891,ingeniero allan,linda80@yahoo.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021/01/19,tyler,wise,m,26.0,1640,acassuso,nlynch@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/03,terry,rogers,m,20.0,2206,campo paletta,tylergeorge@yahoo.com
universidad nacional de jujuy,licenciatura en sociología ,2021/01/28,vincent,bell,m,81.0,7505,balneario claromeco,stephen94@yahoo.com
universidad nacional de jujuy,agronomía,2020/09/01,christopher,austin,m,30.0,6365,azteazu,joshuastevens@hotmail.com
universidad nacional de jujuy,bioquímica,2020/09/30,travis,gilbert,m,9.0,6459,colonia sere,thomasjames@yahoo.com
universidad nacional de jujuy,técnico para bioterios ,2020/09/09,kenneth,moore,m,13.0,6450,abel,vmoore@yahoo.com
universidad nacional de jujuy,licenciatura en administración ,2020/11/09,shannon,wright,f,30.0,5419,baños de la laja,jcastillo@yahoo.com
universidad nacional de jujuy,agronomía,2020/10/30,shelly,francis,f,83.0,5386,amana,ramirezsherry@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/09/04,nicholas,gordon,m,61.0,7020,benito juarez,bruce59@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/10/02,henry,cisneros,m,116.0,4504,23 de agosto,williamshelton@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/12/01,shawn,campbell,m,62.0,2761,estancia santa catalina,emilylopez@gmail.com
universidad nacional de jujuy,arquitectura,2020/10/13,victoria,daniels,f,52.0,3285,berduc,mmaldonado@hotmail.com
universidad nacional de jujuy,licenciatura en sociología ,2021/01/17,david,harper,m,99.0,1872,sarandi,morajoseph@yahoo.com
universidad nacional de jujuy,ingeniería en informática,2020/10/07,kent,alvarado,m,49.0,6438,masurel,epetersen@hotmail.com
universidad nacional de jujuy,arquitectura,2021/01/21,jordan,schultz,m,11.0,8332,colonia rusa,hamiltonedward@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/12/14,paula,gamble,f,63.0,5470,abra verde,aobrien@gmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/09/20,dawn,jimenez,f,18.0,1980,barrio la dolly,heather33@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/11/10,mr.,richard,m,20.0,9311,cañadon leon,brandonferguson@yahoo.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/15,brian,brown,m,87.0,5405,agua y energia,sara62@yahoo.com
universidad nacional de jujuy,contador público ,2020/09/28,peggy,phillips,f,2.0,2527,colonia san francisco,kevin44@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/11/04,patrick,cook,m,21.0,6501,12 de octubre,moneal@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/11/04,patrick,cook,m,21.0,5596,12 de octubre,moneal@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/10/24,bethany,jones,f,107.0,2900,san nicolas de los arroyos,yorkpamela@hotmail.com
universidad nacional de jujuy,agronomía,2020/11/03,lisa,bowman,f,8.0,1886,ranelagh,reynoldsdavid@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/09/01,wendy,lee,f,62.0,6331,colonia beaufort,amandavalencia@hotmail.com
universidad nacional de jujuy,ingeniería electrónica,2020/11/18,philip,jones,m,25.0,5313,estacion mazan,murphyerin@hotmail.com
universidad nacional de jujuy,técnico para bioterios ,2020/09/27,angel,underwood,m,46.0,1704,ramos mejia,rowedana@gmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/10/19,brian,porter,m,103.0,7174,arroyo grande,woodsmitchell@gmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/10/19,brian,porter,m,103.0,3470,arroyo grande,woodsmitchell@gmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/10/19,brian,porter,m,103.0,3203,arroyo grande,woodsmitchell@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/11/07,mary,wilson,f,72.0,3057,estancia las gamas,mpeterson@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/11/07,mary,wilson,f,72.0,2723,estancia las gamas,mpeterson@gmail.com
universidad nacional de jujuy,medicina,2020/11/09,whitney,pham,f,64.0,6712,cortines,james68@hotmail.com
universidad nacional de jujuy,medicina,2020/10/18,logan,wise,m,62.0,6337,ingeniero thompson,davenportdenise@gmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/12/22,david,johnson,m,32.0,2503,villa eloisa,michellesmith@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/12/22,debbie,ross,f,67.0,4522,alto del saladillo,galvantyler@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/12/22,debbie,ross,f,67.0,4500,alto del saladillo,galvantyler@yahoo.com
universidad nacional de jujuy,ingeniería electrónica,2020/10/07,kevin,may,m,22.0,3180,diego lopez,zcollins@yahoo.com
universidad nacional de jujuy,ingeniería mecánica,2020/12/02,cheryl,wilson,f,83.0,5595,cupiles,stephaniecarroll@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/09/28,laura,preston,f,58.0,7240,kilometro 112,krystal57@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/11/07,kevin,lowe,m,68.0,6725,carmen de areco,walterbrittany@hotmail.com
