university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-09-06,ROBERT,ROSE,M,49,1659,CAMPO DE MAYO,KYLEDELEON@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN ADMINISTRACIÓN ,2020-10-15,SUSAN,BRAUN,F,56,1659,CAMPO DE MAYO,KEITHSMITH@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA ELECTRÓNICA,2021-01-19,JONATHAN,JOHNSON,M,47,1659,CAMPO DE MAYO,ZJIMENEZ@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN ARTES,2021-01-22,MARY,CASTRO,F,51,1661,BELLA VISTA,LISA89@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA MECÁNICA,2020-10-16,DAVID,PATTERSON,M,84,1661,BELLA VISTA,XPEREZ@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA ELECTRÓNICA,2021-01-22,JILL,YOUNG,F,94,1661,BELLA VISTA,JOHNDILLON@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-12-29,ABIGAIL,SCHMIDT,F,26,1661,BELLA VISTA,JEFFREYMCDANIEL@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,MEDICINA,2020-10-04,MICHELLE,BECK,F,51,1661,BELLA VISTA,MONROEEMILY@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2021-01-30,CURTIS,CAREY,M,17,1661,BELLA VISTA,MARKSHAFFER@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-11-24,RUSSELL,HARRIS,M,61,1661,BELLA VISTA,SCOLE@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIA POLÍTICA ,2020-09-29,RYAN,RODRIGUEZ,M,68,1661,BELLA VISTA,LOPEZNATHAN@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-09-23,MAUREEN,GARCIA,F,4,1661,BELLA VISTA,GREENEJESSICA@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,ACTUARIO ,2021-01-17,MATTHEW,JOHNSON,M,50,1661,BELLA VISTA,SIMPSONNATHAN@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2021-01-24,HALEY,WATKINS,F,38,1661,BELLA VISTA,JENNIFER03@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,CIENCIAS VETERINARIAS,2020-11-03,CONNIE,HOLT,F,94,1661,BELLA VISTA,MICHAELMARTIN@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,MEDICINA,2020-12-21,ROBERT,NELSON,M,22,1664,TRUJUI,LUISBAKER@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-12-25,CHRISTINE,STRICKLAND,F,71,1664,TRUJUI,VBENNETT@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,ARQUITECTURA,2020-09-24,ERICA,JOHNSON,F,17,1667,MANUEL ALBERTI,JUSTIN58@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,AGRONOMÍA,2020-09-28,RHONDA,EVANS,F,6,1670,NORDELTA,CARLJACKSON@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-09-07,GEORGE,HAHN,M,96,1670,NORDELTA,WROCHA@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,ARQUITECTURA,2020-11-01,CHRISTOPHER,SMITH,M,5,1672,VILLA LYNCH,ZCERVANTES@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2021-01-13,JENNIFER,PARK,F,11,1672,VILLA LYNCH,QHERNANDEZ@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-12-10,VICTORIA,PHILLIPS,F,5,1674,VILLA RAFFO,STEPHANIEJONES@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN ADMINISTRACIÓN ,2021-01-12,RITA,HENRY,F,1,1676,SANTOS LUGARES,XWALKER@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN SOCIOLOGÍA ,2020-09-10,WILLIAM,REID,M,79,1678,CASEROS,TWILLIAMS@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,DISEÑO DE IMAGEN Y SONIDO,2020-10-18,ALEXANDRA,LEE,F,93,1682,MARTIN CORONADO,KIMLEVY@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-11-29,JAMES,CURRY,M,3,1684,CIUDAD JARDIN DEL PALOMAR,MURRAYSUZANNE@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN MUSICOTERAPIA,2020-12-07,GEORGE,JOHNSTON,M,59,1686,HURLINGHAM,EMMAMORALES@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-09-22,KRISTI,FORBES,F,1,1688,VILLA SANTOS TESEI,DIXONRACHEL@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,DISEÑO DE IMAGEN Y SONIDO,2020-09-28,MONICA,HALL,F,18,1688,VILLA SANTOS TESEI,JOSHUASMITH@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN MUSICOTERAPIA,2020-12-28,KATHRYN,WHITE,F,86,1688,VILLA SANTOS TESEI,SWEST@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA MECÁNICA,2020-12-17,ALISHA,SANCHEZ,F,86,1702,CIUDADELA,JOHNPEARSON@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,TÉCNICO PARA BIOTERIOS ,2021-01-26,KIMBERLY,WILLIAMS,F,13,1704,RAMOS MEJIA,UJORDAN@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-12-07,ALLEN,JACKSON,M,47,1708,MORON,BRIAN71@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-12-05,JOHN,KEITH,M,13,1708,MORON,NUNEZGREGORY@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA EN INFORMÁTICA,2020-10-09,RODNEY,HENSON,M,64,1712,CASTELAR,THERESABYRD@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,BIOQUÍMICA,2020-10-11,DAVID,ANDERSON,M,2,1712,CASTELAR,ESMITH@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN SOCIOLOGÍA ,2020-10-08,ANTHONY,CHAN,M,21,1712,CASTELAR,JEFFREYROBINSON@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,ACTUARIO ,2021-01-07,BRITTANY,GIBSON,F,97,1714,ITUZAINGO,ACEVEDOJASMINE@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN MUSICOTERAPIA,2020-10-02,LISA,MILLS,F,6,1714,ITUZAINGO,GONZALEZCANDICE@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-12-15,RICHARD,WRIGHT,M,1,1714,ITUZAINGO,JENNIFERVAUGHN@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-09-28,ALEXIS,BROOKS,F,12,1716,LIBERTAD,YWILSON@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-11-20,JOSEPH,KEITH,M,82,1716,LIBERTAD,NCOLLINS@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2021-01-11,ANGEL,ESPINOZA,F,46,1722,MERLO,KHALE@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-09-04,BOBBY,SMITH,M,51,1727,B LOS AROMOS SAN PATRICIO,KINGDARREN@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,DISEÑO INDUSTRIAL,2021-01-18,DIANA,MORRIS,F,26,1731,VILLARS,VICTORIALARSON@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA EN INFORMÁTICA,2020-09-25,CARL,DAVIS,M,23,1733,PLOMER,PFAULKNER@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIA POLÍTICA ,2020-12-16,JOHNNY,MCCLAIN,M,27,1735,EL DURAZNO,LEAH91@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN ARTES,2020-10-03,ELIZABETH,KELLY,F,32,1735,EL DURAZNO,PATRICIA24@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN ADMINISTRACIÓN ,2020-09-08,MR. HALL,HALL,M,38,1735,EL DURAZNO,GRACE79@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,DISEÑO DE IMAGEN Y SONIDO,2021-01-12,CAITLIN,REYNOLDS,F,86,1735,EL DURAZNO,CARTERDESIREE@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-09-04,JUDY,SULLIVAN,F,68,1735,EL DURAZNO,NEWMANJENNIFER@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA EN INFORMÁTICA,2021-01-07,ANDREW,HOWELL,M,86,1735,EL DURAZNO,CAROLYNBROWN@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA EN INFORMÁTICA,2020-11-01,MARCUS,JOHNSON,M,68,1737,KILOMETRO 77,SCOTTMITCHELL@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,CIENCIAS VETERINARIAS,2020-10-22,SHERRI,IBARRA,F,9,1737,KILOMETRO 77,BRANDON06@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-09-14,NICHOLAS,NELSON,M,23,1739,GENERAL HORNOS,LATASHATORRES@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,TÉCNICO PARA BIOTERIOS ,2021-01-12,TIMOTHY,GLASS,M,90,1742,PASO DEL REY,DAVISSUSAN@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-01-31,ADRIENNE,JACKSON,F,61,1742,PASO DEL REY,RICHARDKELLEY@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA MECÁNICA,2020-10-24,JENNIFER,LUCERO,F,17,1744,CUARTEL V,PATTERSONDEBRA@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,TÉCNICO PARA BIOTERIOS ,2020-12-12,KAYLA,LEWIS,F,35,1744,CUARTEL V,SCOTTWILLIAM@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA MECÁNICA,2020-12-25,VALERIE,WEBB,F,16,1744,CUARTEL V,SANDERSPATRICIA@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA ELECTRÓNICA,2020-12-20,ROSE,BELL,F,2,1744,CUARTEL V,EMILYHAYES@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA MECÁNICA,2021-01-31,JOSEPH,REYES,M,9,1748,GENERAL RODRIGUEZ,PETER12@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN ARTES,2020-09-19,MARK,CAMPBELL,M,49,1748,GENERAL RODRIGUEZ,WELCHYVONNE@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-11-19,CAMERON,WEST,M,47,1752,LOMAS DEL MIRADOR,HEATHERCOX@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,ACTUARIO ,2020-10-04,MICHAEL,COOPER,M,81,1755,RAFAEL CASTILLO,CATHYCARLSON@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-10-08,EMILY,SMITH,F,26,1757,GREGORIO DE LAFERRERE,DAVID42@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-11-09,CHRIS,ROSE,M,34,1759,GONZALEZ CATAN,WJAMES@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-12-15,JOSEPH,ORTEGA,M,2,1763,VIRREY DEL PINO,JAVIERKELLER@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN ARTES,2021-01-12,HEATHER,ESPINOZA,F,76,1765,ISIDRO CASANOVA,ANDREWBROWN@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,MEDICINA,2020-12-12,SHEILA,DENNIS,F,8,1766,TABLADA,LISAWASHINGTON@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIA POLÍTICA ,2020-09-15,JONATHAN MD,MD,M,7,1768,CIUDAD MADERO,RICHARD21@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-10-15,JULIA,GARRETT,F,0,1768,CIUDAD MADERO,ELLIOTTKRISTIN@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,INGENIERÍA EN INFORMÁTICA,2020-10-23,RHONDA,GARNER,F,69,1771,MERCADO CENTRAL,KKRAUSE@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN SOCIOLOGÍA ,2020-12-22,ERIKA,NEWMAN,F,60,1774,LA SALADA,ELLEN45@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-10-06,KAREN,KING,F,23,1774,LA SALADA,YOUNGKAYLA@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-10-08,CYNTHIA,FRANKLIN,F,12,1774,LA SALADA,JULIEHESTER@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,ACTUARIO ,2021-01-21,CALEB,HUMPHREY,M,40,1776,9 DE ABRIL,FSMITH@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN RELACIONES DEL TRABAJO ,2021-02-01,CHRISTOPHER,LOPEZ,M,30,1776,9 DE ABRIL,BLAWSON@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIA POLÍTICA ,2020-12-31,ANTHONY,MARTIN,M,95,1778,CIUDAD EVITA,MIKESHELTON@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,DISEÑO INDUSTRIAL,2021-02-01,DANIEL,SMITH,M,7,1802,AEROPUERTO EZEIZA,ALISON95@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-12-30,MARIA,DILLON,F,80,1802,AEROPUERTO EZEIZA,ANTHONY04@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,AGRONOMÍA,2020-10-05,DEBORAH,ORTIZ,F,43,1804,CANNING,JOHN12@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,ACTUARIO ,2020-09-07,ALLISON,POTTS,F,68,1806,TRISTAN SUAREZ,CHARLES06@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-01-31,DEVIN,MOORE,M,8,1806,TRISTAN SUAREZ,NWATSON@HOTMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-12-09,AMY,ANDERSON,F,91,1808,ALEJANDRO PETION,SANFORDDANIEL@YAHOO.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,MEDICINA,2020-11-08,EMMA,RIVERA,F,73,1812,CARLOS SPEGAZZINI,LDURAN@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2021-01-13,WESLEY PHD,PHD,M,6,1814,BARRIO 1 DE MAYO,LEWISKIMBERLY@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-09-25,RICHARD,WALKER,M,11,1815,ESCUELA AGRICOLA DON BOSCO,CARPENTERJOSEPH@GMAIL.COM
UNIVERSIDAD NACIONAL DE VILLA MARÍA,ARQUITECTURA,2021-01-02,BRANDI,LUCAS,F,99,1822,VALENTIN ALSINA,ANGELA76@YAHOO.COM
