university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_EN_INFORMÁTICA,13-Dec-20,MARK,LEWIS,M,56.0,9409,ISLA GRAN MALVINA,ZFROST@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,03-Sep-20,JOANN,HOWELL,F,64.0,6361,AGUSTONI,WONGCALEB@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,29-Nov-20,SARAH,AGUIRRE,F,20.0,7503,CRISTIANO MUERTO,PAUL08@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,23-Sep-20,ELIJAH,MURPHY,M,59.0,3280,ARROYO URQUIZA,DMILLER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,18-Sep-20,JACQUELINE,LYNCH,F,68.0,2177,BIGAND,KEITH17@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,06-Jan-21,DEVIN,LEWIS,M,95.0,5553,EMPALME FRONTERA,MARGARET60@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,15-Sep-20,ROBERT,JOHNSON,M,48.0,6663,JUAN VELA,BROWNJANE@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,23-Jan-21,TAMMY,RIOS,F,78.0,1621,BENAVIDEZ,HSHORT@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_DE_IMAGEN_Y_SONIDO,30-Oct-20,MICHELLE,PATTERSON,F,70.0,5611,AGUA RICA,CROSALES@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,13-Sep-20,MARCUS,PAYNE,M,6.0,5413,APEADERO LAS CHIMBAS,ERICSULLIVAN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,22-Oct-20,DIANE,SNYDER,F,93.0,5527,COLONIA SANTA TERESA,XHAYDEN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,02-Sep-20,RACHEL,MILLER,F,43.0,8170,ABRA DE HINOJO,BRIAN17@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,28-Jan-21,BRADLEY,BROWN,M,65.0,6513,COLONIA LAS YESCAS,VALERIECRAIG@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,01-Feb-21,KYLE,MELENDEZ,M,7.0,1776,9 DE ABRIL,EMILYCURRY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,13-Oct-20,TIFFANY,JENSEN,F,93.0,6235,VILLA SAUCE,WSHELTON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,14-Oct-20,TRACY,COLE,M,0.0,3620,KILOMETRO 184,CALDWELLJENNIFER@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ARTES,03-Jan-21,CRYSTAL,BENNETT,F,49.0,1629,ALMIRANTE IRIZAR,MOLLYPORTER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,02-Oct-20,CRAIG,AUSTIN,M,60.0,9033,ALDEA APELEG,HERNANDEZREBECCA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,20-Sep-20,ELIZABETH,MORENO,F,16.0,5460,AGUA DE LA ZORRA,TAYLORLORI@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,03-Sep-20,AMY,SMITH,F,93.0,1640,ACASSUSO,MARTINEZMICHAEL@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,05-Oct-20,MICHAEL,GONZALEZ,M,65.0,3240,COLONIA EGIDO,ATKINSONCHARLES@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,25-Dec-20,FRANK,HALE,M,8.0,2216,CAMPO RAFFO,CASTILLORONALD@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,21-Sep-20,JASON,JOHNSON,M,52.0,6338,LEUBUCO,STEVEN06@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_MECÁNICA,14-Oct-20,ANGELA,STOKES,F,3.0,5584,BARRIO VILLA ADELA,BAXTERMICHAEL@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_POLÍTICA_,07-Jan-21,KELLY,COHEN,F,50.0,2520,LA CALIFORNIA,DAWN60@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,30-Dec-20,DONALD,MERCER,M,95.0,6405,30 DE AGOSTO,RYAN73@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,08-Jan-21,LINDA,GOODWIN,F,64.0,2529,PIAMONTE,DIXONCHRISTINA@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_EN_INFORMÁTICA,24-Dec-20,JOHN,JOHNSON,M,18.0,3350,APOSTOLES,XDIAZ@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,27-Jan-21,THOMAS,CAMACHO,M,28.0,3425,COSTA GRANDE,YBROWN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,03-Sep-20,STEVEN,ROBINSON,M,11.0,9420,ASERRADERO ARROYO,IPHILLIPS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,16-Jan-21,TIMOTHY,WARREN,M,3.0,6317,LA FLORENCIA,JOHNSONSHEENA@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,28-Nov-20,EDWARD,WHEELER,M,58.0,7223,BONNEMENT,BURNETTBRIAN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,13-Oct-20,GINA,STEVENS,F,48.0,2324,COLONIA TACURALES,JASMINE29@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,08-Nov-20,JARED,SIMPSON,M,30.0,3302,AGUARA CUA,DEREKNELSON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,22-Oct-20,JAMIE,WILSON,F,32.0,4163,HUASA PAMPA NORTE,NELSONBRIAN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,29-Dec-20,EDGAR,STUART,M,44.0,6652,OLASCOAGA,OSTEPHENS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,01-Sep-20,KIM,GARZA,F,93.0,5753,AGUA LINDA,LWILSON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,25-Sep-20,KAREN,HAMILTON,F,18.0,5871,LA AGUADA DE LAS ANIMAS,TIMOTHYBERRY@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,05-Oct-20,ASHLEY,BROWN,F,38.0,2637,COLONIA HANSEN,ROBERTSROBERT@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,28-Nov-20,TIMOTHY,MEDINA,M,10.0,3125,ANTONIO TOMAS,ERIN20@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,14-Sep-20,MICHAEL,MUNOZ,M,54.0,4234,ACHALCO,WHITNEY22@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,18-Oct-20,BRIAN,GILLESPIE,M,49.0,8000,ADELA CORTI,MICHAELHAMPTON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,01-Dec-20,BRANDON,JONES,M,8.0,9200,ARROYO PESCADO,DENISE90@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,29-Dec-20,DARLENE,ESTRADA,F,73.0,3557,CARAGUATAY,DYLAN54@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,29-Dec-20,DARLENE,ESTRADA,F,73.0,3386,CARAGUATAY,DYLAN54@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,12-Oct-20,KATHERINE,BOND,F,84.0,6608,AGOTE,IANDRADE@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,24-Sep-20,KEVIN,AUSTIN,M,1.0,3412,ALBARDON,EVAN49@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,24-Sep-20,KEVIN,AUSTIN,M,1.0,2840,ALBARDON,EVAN49@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,25-Jan-21,RUTH,MILLER,F,91.0,1669,DEL VISO,SABRINA79@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,19-Nov-20,MRS.,JORDAN,F,53.0,5773,CAÑADA,KJACKSON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,19-Nov-20,MRS.,JORDAN,F,53.0,4129,CAÑADA,KJACKSON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,31-Dec-20,CHRISTOPHER,MORALES,M,34.0,6389,ALEGRIA,KPARK@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,31-Dec-20,CHRISTOPHER,MORALES,M,34.0,4506,ALEGRIA,KPARK@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,06-Jan-21,NICHOLE,FLORES,F,11.0,3200,COLONIA LOS SAUCES,COLLINSSTEPHEN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,06-Nov-20,KATHY,WILLIAMS,F,95.0,5383,AGUA COLORADA,BROOKE36@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,06-Nov-20,KATHY,WILLIAMS,F,95.0,5275,AGUA COLORADA,BROOKE36@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,06-Nov-20,KATHY,WILLIAMS,F,95.0,4750,AGUA COLORADA,BROOKE36@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,06-Nov-20,KATHY,WILLIAMS,F,95.0,4724,AGUA COLORADA,BROOKE36@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,06-Nov-20,KATHY,WILLIAMS,F,95.0,4119,AGUA COLORADA,BROOKE36@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,20-Sep-20,EDWIN,JACKSON,M,16.0,3306,CENTINELA,ANDERSONNATALIE@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,13-Jan-21,STEVEN,SMITH,M,6.0,8201,25 DE MAYO,JASON52@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,13-Jan-21,STEVEN,SMITH,M,6.0,6660,25 DE MAYO,JASON52@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,13-Jan-21,STEVEN,SMITH,M,6.0,5615,25 DE MAYO,JASON52@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,13-Jan-21,STEVEN,SMITH,M,6.0,4242,25 DE MAYO,JASON52@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,13-Jan-21,STEVEN,SMITH,M,6.0,3363,25 DE MAYO,JASON52@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,MEDICINA,07-Sep-20,CARLOS,RICHARDS,M,35.0,6007,ARRIBEÑOS,BRITTANY00@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,06-Jan-21,JENNIFER,CLARK,F,9.0,2204,JESUS MARIA,JOHN42@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,02-Nov-20,GAIL,PALMER,F,72.0,4709,SAN JOSE DE PIEDRA BLANCA,GLANE@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,09-Sep-20,BRANDI,PATTERSON,F,73.0,3423,ARAÑITA,PATRICKWRIGHT@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,25-Sep-20,JAMES,BRADLEY,M,6.0,1731,VILLARS,MATTHEW74@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,06-Jan-21,CRYSTAL,BOWMAN,F,96.0,4651,AGUA DE CASTILLA,JONATHAN51@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,28-Dec-20,LISA,BENNETT,F,57.0,3056,CAMPO COUBERT,MAXWELLLAUREN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,08-Nov-20,LISA,MARTINEZ,F,55.0,4124,ABRA EL CANDADO,ROSE80@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,12-Dec-20,LISA,MCBRIDE,F,1.0,7021,ALZAGA,THOMPSONCRAIG@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,12-Jan-21,TONY,FIGUEROA,M,10.0,1834,TEMPERLEY,MICHELEWILLIAMS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,14-Nov-20,NICOLE,SANDERS,F,89.0,1647,ZONA DELTA SAN FERNANDO,YCLARK@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_MUSICOTERAPIA,07-Oct-20,HECTOR,GARZA,M,88.0,1646,SAN FERNANDO,TRACYMORALES@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,29-Dec-20,WILLIAM,CARTER,M,62.0,1888,FLORENCIO VARELA,AMCCLURE@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,14-Dec-20,JAMES,CONLEY,M,37.0,2740,ALMACEN LA COLINA,APRILBELL@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,13-Nov-20,KENDRA,HILL,F,22.0,6612,CAPDEPONT,CALEBSIMS@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,30-Dec-20,JESSICA,SMITH,F,63.0,6221,CEBALLOS,WALKERCHRISTOPHER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,25-Nov-20,MICHELLE,HOLMES,F,50.0,6422,PRIMERA JUNTA,GONZALEZVANESSA@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,19-Dec-20,JORDAN,JOSEPH,M,82.0,3113,COLONIA CELINA,YSMITH@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,03-Dec-20,KATHY,FOWLER,F,5.0,5612,VALLE DE LAS LEÑAS,DKING@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,28-Nov-20,SUSAN,YOUNG,F,13.0,2258,CAMPO QUIÑONES,AMY45@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,12-Nov-20,MELISSA,HERNANDEZ,F,8.0,5770,CHACRAS VIEJAS,LEWISRANDY@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,16-Oct-20,NICHOLAS,WOOD,M,79.0,9120,BAHIA CRACHER,LUCASDOUGLAS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,28-Oct-20,GABRIELLE,WOOD,F,80.0,9409,ISLA GRAN MALVINA,KMORRIS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,14-Sep-20,KIMBERLY,FLOYD,F,6.0,3412,ALBARDON,PAULBURCH@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,14-Sep-20,KIMBERLY,FLOYD,F,6.0,2840,ALBARDON,PAULBURCH@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,01-Sep-20,RYAN,SILVA,M,97.0,5272,COMANDANTE LEAL,HEATHER60@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,23-Oct-20,ERIC,FITZPATRICK,M,4.0,6103,AMENABAR,HARRISONCYNTHIA@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_EN_INFORMÁTICA,28-Jan-21,KIM,DANIELS,F,31.0,3248,CARAGUATA,LARRYWILSON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,14-Dec-20,JORDAN,HERRING,F,64.0,6507,CORBETT,GONZALEZSHAWN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,14-Oct-20,CHELSEY,DURHAM,F,39.0,6034,COLONIA ALBERDI,ROBLESTHOMAS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,15-Dec-20,SAVANNAH,RODRIGUEZ,F,96.0,5400,DESAMPARADOS,AMYCABRERA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,30-Nov-20,PATRICK,PEARSON,M,45.0,6551,JUAN F IBARRA,CPHILLIPS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,02-Jan-21,JOSHUA,FARRELL,M,46.0,2214,ALDAO,BIRDERICA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,30-Nov-20,MAUREEN,MCCALL,F,88.0,6461,CAPITAN CASTRO,STEPHEN46@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,12-Oct-20,SEAN,MILLER,M,15.0,7220,FUNKE,RUSSELLBRYAN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,16-Oct-20,JESSICA,FLOYD,F,12.0,3244,COLONIA BELGA AMERICANA,VALENCIAJULIE@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,05-Dec-20,DEREK,BAILEY,M,81.0,2349,COLONIA DOS ROSAS Y LA LEGUA,HALEYRODRIGUEZ@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,22-Dec-20,MRS.,ELIZABETH,F,14.0,4616,BARCENA,PAULAWINTERS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,02-Sep-20,ANNA,WILLIAMS,F,23.0,6645,LA LIMPIA,ELIZABETH50@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,04-Jan-21,WILLIAM,MOORE,M,92.0,6237,AMERICA,VHOLMES@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,ARQUITECTURA,20-Sep-20,MALLORY,VILLARREAL,F,41.0,3302,AGUARA CUA,PORTERDAVE@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,25-Dec-20,LAURIE,SMITH,F,69.0,7110,CUARTEL IV,LINDSAYHENRY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,23-Sep-20,MICHAEL,ORTEGA,M,90.0,1605,CARAPACHAY,WRIGHTLISA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,01-Oct-20,DAVID,BROWN,M,27.0,6032,BLANDENGUES,CARTERKEITH@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,24-Sep-20,JEFFREY,MILLER,M,90.0,6058,PAZOS KANKI,RACHEL07@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,18-Nov-20,APRIL,ROSE,F,77.0,8168,SIERRA DE LA VENTANA,VANESSA38@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,27-Oct-20,JAVIER,BURGESS,M,8.0,3080,COLONIA PUJOL,JOSHUARICHARDSON@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,03-Oct-20,BRIAN,REYNOLDS,M,99.0,5401,BARRIO EL TONTAL,MATTHEWADAMS@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,02-Nov-20,KATHLEEN,ANDERSON,F,26.0,4513,ALTO CALILEGUA,WILCOXCAITLIN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,09-Sep-20,TIMOTHY,THOMAS,M,47.0,3453,IFRAN,AFISHER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,MEDICINA,13-Dec-20,ETHAN,PERRY,M,73.0,3583,ISLA TIGRE,DIANARUSSELL@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,07-Oct-20,MAUREEN,LONG,F,0.0,3466,ABALO,NATHANIEL42@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,06-Nov-20,SANDRA,COOPER,F,18.0,3557,CARAGUATAY,THALL@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,06-Nov-20,SANDRA,COOPER,F,18.0,3386,CARAGUATAY,THALL@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,10-Dec-20,DENISE,SANCHEZ,F,7.0,5743,LA ISABEL,HILLADAM@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,03-Sep-20,CHRISTOPHER,JOHNSON,M,43.0,2456,ESMERALDA,CONWAYWILLIAM@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,16-Nov-20,TAMMY,CLARK,F,78.0,5331,ANDALUCIA,BRENDAHUNT@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,14-Dec-20,JOHN,LUCAS,M,64.0,3241,CAMPO DE VILLAMIL,WRAMIREZ@GMAIL.COM
